X,Y,FID,COD_REG,REGION,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,CUT,DIR_GEOCOD,LAT,LNG,ANO,Tipo_Accid,Zona,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.6355913003981,-33.4724418995738,605,13,REGION METROPOLITANA,SANTIAGO,FRANKLIN,CARMEN,0,13101,"Franklin & Carmen, Santiago, Región Metropolitana, Chile",-33.4724419,-70.6355913,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6355444996788,-33.5585726995703,606,13,REGION METROPOLITANA,LA PINTANA,DEL SEMBRADOR, ,2210,13112,"Del Sembrador 2210, La Pintana, Región Metropolitana, Chile",-33.5585727,-70.6355445,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6355388996004,-33.4347907002305,607,13,REGION METROPOLITANA,RECOLETA,BELLAVISTA,PIO NONO,0,13127,"Pío Nono & Bellavista, Providencia, Recoleta, Región Metropolitana, Chile",-33.4347907,-70.6355389,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.6354772996375,-33.5289227999471,608,13,REGION METROPOLITANA,LA GRANJA,LINARES,STA ROSA,0,13111,"Linares & Sta. Rosa, La Granja, San Ramón, Región Metropolitana, Chile",-33.5289228,-70.6354773,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.6354770001633,-33.5280792997198,609,13,REGION METROPOLITANA,SAN RAMON,STA ROSA,ELIAS FERNANDEZ ALBANO,0,13131,"Av. Fernández Albano & Sta. Rosa, La Granja, Región Metropolitana, Chile",-33.5280793,-70.635477,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.6354329001081,-33.4459097003722,610,13,REGION METROPOLITANA,SANTIAGO,MARIN, ,243,13101,"Marín 243, Santiago, Región Metropolitana, Chile",-33.4459097,-70.6354329,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.63542339967,-33.4125296997857,611,13,REGION METROPOLITANA,RECOLETA,VALDIVIESO, ,2760,13127,"Av. Valdivieso, Recoleta, Región Metropolitana, Chile",-33.4125297,-70.6354234,2020,ATROPELLO,URBANA,0,0,0,2,1
-70.6353821999284,-33.4363076002154,612,13,REGION METROPOLITANA,SANTIAGO,CARD JOSE MARIA CARO,PIO NONO,0,13101,"Pío Nono & Cardenal José María Caro, Providencia, Santiago, Región Metropolitana, Chile",-33.4363076,-70.6353822,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6349095000732,-33.449518900077,613,13,REGION METROPOLITANA,SANTIAGO,ARGOMEDO,PORTUGAL,0,13101,"Avenida Portugal & Argomedo, Santiago, Región Metropolitana, Chile",-33.4495189,-70.6349095,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6345138001716,-33.4766452004155,614,13,REGION METROPOLITANA,SAN JOAQUIN,PINTOR CICARELLI,CARMEN,0,13129,"Carmen & Pintor Cicarelli, San Joaquín, Región Metropolitana, Chile",-33.4766452,-70.6345138,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6343820000291,-33.4669435003421,615,13,REGION METROPOLITANA,SANTIAGO,SIERRA BELLA,SGTO ALDEA,0,13101,"Sierra Bella & Sargento Aldea, Santiago, Región Metropolitana, Chile",-33.4669435,-70.634382,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6343784998677,-33.4345802004158,616,13,REGION METROPOLITANA,PROVIDENCIA,CONSTITUCION,BELLAVISTA,0,13123,"Constitución & Bellavista, Providencia, Región Metropolitana, Chile",-33.4345802,-70.6343785,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6343764997755,-33.5396537003578,617,13,REGION METROPOLITANA,SAN RAMON,STA ROSA,BOLIVIA,0,13131,"Bolivia & Santa Rosa, Santiago, San Ramón, Región Metropolitana, Chile",-33.5396537,-70.6343765,2020,ATROPELLO,URBANA,0,1,1,0,2
-70.6343341003383,-33.4400101999107,618,13,REGION METROPOLITANA,SANTIAGO,VICUÑA MACKENNA,BARON PIERRE DE COUBERTIN,0,13101,"Barón Pierre de Coubertin & Vicuña Mackenna, Providencia, Región Metropolitana, Chile",-33.440063,-70.6344109,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6342270000758,-33.437754200196,619,13,REGION METROPOLITANA,PROVIDENCIA,PROVIDENCIA, ,43,13123,"Av. Providencia 43, Providencia, Región Metropolitana, Chile",-33.4377542,-70.634227,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6341079999841,-33.5421348003805,620,13,REGION METROPOLITANA,SAN RAMON,STA ROSA,AMERICO VESPUCIO,0,13131,"Av. Américo Vespucio & Sta. Rosa, La Granja, San Ramón, Región Metropolitana, Chile",-33.5421348,-70.634108,2020,ATROPELLO,URBANA,0,3,0,2,5
-70.6340055995786,-33.4418746995576,621,13,REGION METROPOLITANA,PROVIDENCIA,VICUÑA MACKENNA,RANCAGUA,0,13123,"Rancagua & Vicuña Mackenna, Santiago, Región Metropolitana, Chile",-33.4418747,-70.6340056,2020,ATROPELLO,URBANA,0,1,0,1,3
-70.6338442000496,-33.5450085003419,622,13,REGION METROPOLITANA,SAN RAMON,STA ROSA,LOS FRANCISCANOS,0,13131,"Los Franciscanos & Santa Rosa, Santiago, San Ramón, Región Metropolitana, Chile",-33.5450085,-70.6338442,2020,ATROPELLO,URBANA,1,2,0,0,1
-70.6335983002213,-33.4433307001515,623,13,REGION METROPOLITANA,SANTIAGO,VICUÑA MACKENNA,CURICO,0,13101,"Curicó & Vicuña Mackenna, Santiago, Región Metropolitana, Chile",-33.4433307,-70.6335983,2020,ATROPELLO,URBANA,0,1,0,1,1
-70.6334980995575,-33.3994813004215,624,13,REGION METROPOLITANA,RECOLETA,OLMUE, ,3947,13127,"Olmué 3947, Recoleta, Región Metropolitana, Chile",-33.3995077,-70.6334436,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6333494002545,-33.4432449003317,625,13,REGION METROPOLITANA,PROVIDENCIA,VICUÑA MACKENNA,FRANCISCO BILBAO,0,13123,"Avenida Francisco Bilbao & Vicuña Mackenna, Providencia, Región Metropolitana, Chile",-33.4432449,-70.6333494,2020,ATROPELLO,URBANA,0,0,0,1,2
-70.6330467001449,-33.3650422995623,626,13,REGION METROPOLITANA,HUECHURABA,RECOLETA,LOA NOGALES,0,13107,"Avenida Recoleta & Los Nogales, Huechuraba, Región Metropolitana, Chile",-33.3650423,-70.6330467,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6326543996806,-33.5514252000128,627,13,REGION METROPOLITANA,SAN RAMON,STA ROSA,RIQUELME,0,13131,"Riquelme & Santa Rosa, Santiago, San Ramón, Región Metropolitana, Chile",-33.5514252,-70.6326544,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6324263001335,-33.4940562002333,628,13,REGION METROPOLITANA,SAN JOAQUIN,PRENSA, ,374,13129,"Prensa 374, San Joaquín, Región Metropolitana, Chile",-33.4940562,-70.6324263,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6323397997418,-33.5513871002343,629,13,REGION METROPOLITANA,LA GRANJA,STA ROSA,CANTO GENERAL,0,13111,"Canto General & Santa Rosa, La Granja, Región Metropolitana, Chile",-33.5513871,-70.6323398,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6322977996036,-33.5530729000941,630,13,REGION METROPOLITANA,SAN RAMON,STA ROSA,JOSE SANTOS GONZALEZ VERA,0,13131,"José Santos Gonzales Vera & Santa Rosa, Santiago, San Ramón, Región Metropolitana, Chile",-33.5530729,-70.6322978,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6321593004112,-33.4400313996292,631,13,REGION METROPOLITANA,PROVIDENCIA,GRAL BUSTAMANTE,LOS ESTANQUES,0,13123,"Parque Bustamante, Providencia, Región Metropolitana, Chile",-33.4400314,-70.6321593,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6319913996832,-33.3651447997925,632,13,REGION METROPOLITANA,HUECHURABA,LOS NOGALES,LOS QUILLAYES,0,13107,"Los Quillayes & Los Nogales, Huechuraba, Región Metropolitana, Chile",-33.3651448,-70.6319914,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6319770995634,-33.5530729000941,633,13,REGION METROPOLITANA,LA GRANJA,STA ROSA,JOSE SANTOS GONZALEZ VERA,0,13111,"José Santos González Vera & Santa Rosa, La Granja, Región Metropolitana, Chile",-33.5530729,-70.6319771,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6319597003797,-33.5538587996437,634,13,REGION METROPOLITANA,SAN RAMON,STA ROSA,ESPERANZA,0,13131,"Esperanza & Santa Rosa, La Granja, Región Metropolitana, Chile",-33.5538588,-70.6319597,2020,ATROPELLO,URBANA,0,0,0,2,2
-70.6319494004443,-33.4613422996073,635,13,REGION METROPOLITANA,SANTIAGO,PORTUGAL,VICTORIA,0,13101,"Avenida Portugal & Victoria, Santiago, Región Metropolitana, Chile",-33.4613423,-70.6319494,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6317275502861,-33.4489127003607,636,13,REGION METROPOLITANA,SANTIAGO,VICUÑA MACKENNA,ARGOMEDO,0,13101,"Argomedo & Vicuña Mackenna, Providencia, Santiago, Región Metropolitana, Chile",-33.4488872,-70.6318342,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.6315801001414,-33.5562047999114,637,13,REGION METROPOLITANA,SAN RAMON,STA ROSA,SGTO CANDELARIA,0,13131,"Sgto. Candelaria & Sta. Rosa, Santiago, San Ramón, Región Metropolitana, Chile",-33.5562048,-70.6315801,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6310669002171,-33.4498828997758,638,13,REGION METROPOLITANA,ÑUÑOA,VICUÑA MACKENNA, ,654,13120,"Vicuña Mackenna 654, Ñuñoa, Región Metropolitana, Chile",-33.4498829,-70.6310669,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6307555000661,-33.4519134997081,639,13,REGION METROPOLITANA,SANTIAGO,VICUÑA MACKENNA,10 DE JULIO HUAMACHUCO,0,13101,"Avenida 10 de Julio Huamachuco & Vicuña Mackenna, Ñuñoa, Región Metropolitana, Chile",-33.4519135,-70.6307555,2020,ATROPELLO,URBANA,0,0,0,1,2
-70.6306923002093,-33.5597574997087,640,13,REGION METROPOLITANA,LA PINTANA,STA ROSA,STO TOMAS,0,13112,"Sto Tomás & Sta. Rosa, La Pintana, Región Metropolitana, Chile",-33.5597575,-70.6306923,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6301592999116,-33.5020046000321,641,13,REGION METROPOLITANA,SAN JOAQUIN,SAN NICOLAS,PINTOR MURILLO,0,13129,"Pintor Murillo & San Nicolás, San Joaquín, Región Metropolitana, Chile",-33.5020046,-70.6301593,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6299637998893,-33.440878400018,642,13,REGION METROPOLITANA,PROVIDENCIA,SEMINARIO,RANCAGUA,0,13123,"Rancagua & Seminario, Providencia, Región Metropolitana, Chile",-33.4408784,-70.6299638,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6297343999225,-33.5325268995966,643,13,REGION METROPOLITANA,LA GRANJA,TOME,LOS VILOS,0,13111,"Los Vilos & Tome, La Granja, Región Metropolitana, Chile",-33.5325269,-70.6297344,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6296794000841,-33.5457239002376,644,13,REGION METROPOLITANA,LA GRANJA,TACORA,DIAG SUR ORIENTE,0,13111,"Diagonal Sur Oriente & Tacora, La Granja, Región Metropolitana, Chile",-33.5457239,-70.6296794,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6296307998214,-33.4494614999481,645,13,REGION METROPOLITANA,ÑUÑOA,MALAQUIAS CONCHA,GRAL BUSTAMANTE,0,13120,"Malaquías Concha & General Bustamante, Providencia, Región Metropolitana, Chile",-33.4494615,-70.6296308,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6295901001029,-33.4893871998592,646,13,REGION METROPOLITANA,SAN JOAQUIN,LAS INDUSTRIAS,SCHWAGER,0,13129,"Schwager & Avenida Las Industrias, San Joaquín, Región Metropolitana, Chile",-33.4893872,-70.6295901,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6291216999064,-33.4627557002152,647,13,REGION METROPOLITANA,SANTIAGO,STA ELENA, ,1486,13101,"Sta. Elena 1486, Santiago, Región Metropolitana, Chile",-33.4627557,-70.6291217,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6289719996579,-33.4581852997117,648,13,REGION METROPOLITANA,ÑUÑOA,STA ELVIRA,VICUNA MACKENNA,0,13120,"Santa Elvira & Vicuña Mackenna, Ñuñoa, Región Metropolitana, Chile",-33.4581853,-70.628972,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6288254002719,-33.5829150999517,649,13,REGION METROPOLITANA,LA PINTANA,STA ROSA,BALDOMERO LILLO,0,13112,"Baldomero Lillo & Santa Rosa, La Pintana, Región Metropolitana, Chile",-33.5829151,-70.6288254,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.6286773997421,-33.5855691000338,650,13,REGION METROPOLITANA,LA PINTANA,STA ROSA,GABRIELA,0,13112,"Gabriela & Santa Rosa, La Pintana, Región Metropolitana, Chile",-33.5855721,-70.628771,2020,ATROPELLO,URBANA,0,0,1,1,2
-70.6282563002879,-33.363092199745,651,13,REGION METROPOLITANA,HUECHURABA,JORGE INOSTROZA,EL OLIVILLO,0,13107,"El Olivillo & Jorge Inostroza, Huechuraba, Región Metropolitana, Chile",-33.3630922,-70.6282563,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6280973999749,-33.436610800348,652,13,REGION METROPOLITANA,PROVIDENCIA,QUEBEC,CONDELL,0,13123,"Avenida Condell & Quebec, Providencia, Región Metropolitana, Chile",-33.4366108,-70.6280974,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6279542998509,-33.5915557996603,653,13,REGION METROPOLITANA,LA PINTANA,STA ROSA,BATALLON CHACABUCO,0,13112,"Batallon Chacabuco & Sta. Rosa, La Pintana, Región Metropolitana, Chile",-33.5915558,-70.6279543,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6277427001653,-33.5950871999142,654,13,REGION METROPOLITANA,LA PINTANA,STA ROSA,EL OMBU,0,13112,"El Ombú & Santa Rosa, La Pintana, Región Metropolitana, Chile",-33.5950872,-70.6277427,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6275412996911,-33.6255271998203,655,13,REGION METROPOLITANA,PUENTE ALTO,CURACO DE VELEZ, ,4230,13201,"Curaco de Vélez 4230, Puente Alto, Región Metropolitana, Chile",-33.6255272,-70.6275413,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6273578002222,-33.5590611996145,656,13,REGION METROPOLITANA,LA GRANJA,SOFIA EASTMAN DE HUNNEUS,STO TOMAS,0,13111,"Santo Tomás & Sofía Eastman de Hunneus, La Pintana, Región Metropolitana, Chile",-33.5590612,-70.6273578,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6267216998464,-33.4647454997049,657,13,REGION METROPOLITANA,ÑUÑOA,VICUÑA MACKENNA, ,1590,13120,"Vicuña Mackenna 1590, Ñuñoa, Región Metropolitana, Chile",-33.4647455,-70.6267217,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6265832995795,-33.4336119003688,658,13,REGION METROPOLITANA,PROVIDENCIA,SALVADOR,PROVIDENCIA,0,13123,"Av. Providencia & Av. Salvador, Providencia, Región Metropolitana, Chile",-33.4336119,-70.6265833,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6264527998567,-33.618504699732,659,13,REGION METROPOLITANA,PUENTE ALTO,STA ROSA,EYZAGUIRRE,0,13201,"Av. Eyzaguirre & Sta. Rosa, La Pintana, Puente Alto, Región Metropolitana, Chile",-33.6185047,-70.6264528,2020,ATROPELLO,URBANA,0,1,0,1,2
-70.6264177002166,-33.4546354004033,660,13,REGION METROPOLITANA,ÑUÑOA,SEMINARIO,MATTA ORIENTE,0,13120,"Matta Oriente & Seminario, Ñuñoa, Región Metropolitana, Chile",-33.4546354,-70.6264177,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6259769002136,-33.4739514997618,661,13,REGION METROPOLITANA,SAN JOAQUIN,STA ELENA, ,2385,13129,"Sta. Elena 2385, San Joaquín, Región Metropolitana, Chile",-33.4739515,-70.6259769,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6255208998695,-33.4366201002373,662,13,REGION METROPOLITANA,PROVIDENCIA,SALVADOR, ,300,13123,"Av. Salvador 300, Providencia, Región Metropolitana, Chile",-33.4366201,-70.6255209,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6253971999207,-33.5987435996373,663,13,REGION METROPOLITANA,LA PINTANA,STA ROSA, ,14326,13112,"Sta. Rosa 14326, La Pintana, Región Metropolitana, Chile",-33.5987436,-70.6253972,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.6252980002024,-33.393684900038,664,13,REGION METROPOLITANA,RECOLETA,AMERICO VESPUCIO,EL SALTO,0,13127,"Av. Américo Vespucio & Av. El Salto, Huechuraba, Región Metropolitana, Chile",-33.3936849,-70.625298,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.6252726995752,-33.5117191001562,665,13,REGION METROPOLITANA,SAN JOAQUIN,LAS INDUSTRIAS,VARAS MENA,0,13129,"Varas Mena & Avenida Las Industrias, San Joaquín, Región Metropolitana, Chile",-33.5117191,-70.6252727,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.624839499743,-33.4647991001982,666,13,REGION METROPOLITANA,ÑUÑOA,SAN EUGENIO, ,1331,13120,"San Eugenio 1331, Ñuñoa, Región Metropolitana, Chile",-33.4647991,-70.6248395,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6246806003293,-33.4636471001334,667,13,REGION METROPOLITANA,ÑUÑOA,SAN EUGENIO,GRECIA,0,13120,"1221 - San Eugenio 1137, Ñuñoa, Región Metropolitana, Chile",-33.4636471,-70.6246806,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.6246341998083,-33.43974020005,668,13,REGION METROPOLITANA,PROVIDENCIA,SALVADOR,RANCAGUA,0,13123,"Rancagua & Avenida Salvador, Providencia, Región Metropolitana, Chile",-33.4397402,-70.6246342,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6245731996933,-33.3933032997074,669,13,REGION METROPOLITANA,HUECHURABA,EL SALTO,RINCONADA EL SALTO,0,13107,"Av. El Salto & La Rinconada, Huechuraba, Región Metropolitana, Chile",-33.3933033,-70.6245732,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6245422998871,-33.3761594003359,670,13,REGION METROPOLITANA,HUECHURABA,LAS PETUNIAS,LAS GILAS,0,13107,"Las Gilias & Las Petunias, Huechuraba, Región Metropolitana, Chile",-33.3761594,-70.6245423,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6245109000578,-33.5584600999535,671,13,REGION METROPOLITANA,LA PINTANA,APOSTOL FELIPE,STO TOMAS,0,13112,"Apóstol Felipe & Santo Tomás, La Pintana, Región Metropolitana, Chile",-33.5584601,-70.6245109,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6233650999193,-33.6151689002244,672,13,REGION METROPOLITANA,PUENTE ALTO,ESTERO PARRA AGUIRRE,ESTERO LEONERA,0,13201,"Estero Parraguirre & Estero Leonera, Puente Alto, Región Metropolitana, Chile",-33.6151689,-70.6233651,2020,ATROPELLO,URBANA,0,1,0,1,1
-70.6230982000218,-33.5424742000242,673,13,REGION METROPOLITANA,LA GRANJA,AMERICO VESPUCIO, ,439,13111,"Av. Américo Vespucio 439, La Granja, Región Metropolitana, Chile",-33.5424742,-70.6230982,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6230857003446,-33.6133831002497,674,13,REGION METROPOLITANA,PUENTE ALTO,RIO ARHUELLES,RIO COYA,0,13201,"Río Coya & Río Arhuelles, Puente Alto, Región Metropolitana, Chile",-33.6133831,-70.6230857,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6228980001424,-33.4917168999148,675,13,REGION METROPOLITANA,SAN JOAQUIN,EL PINAR,FRANCISCA DE RIMINI,0,13129,"Francisca de Rimini & El Pinar, San Joaquín, Región Metropolitana, Chile",-33.4917169,-70.622898,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6228684996814,-33.5612691998136,676,13,REGION METROPOLITANA,LA PINTANA,JOAQUIN EDWARDS BELLO,ANIBAL HUNNEUS,0,13112,"Joaquín Edwards Bello & Aníbal Huneeus, La Pintana, Región Metropolitana, Chile",-33.5612692,-70.6228685,2020,ATROPELLO,URBANA,0,1,0,2,2
-70.6222042001635,-33.4299411996265,677,13,REGION METROPOLITANA,PROVIDENCIA,PROVIDENCIA,JOSE MIGUEL CLARO,0,13123,"Miguel Claro & Avenida Providencia, Providencia, Región Metropolitana, Chile",-33.4299412,-70.6222042,2020,ATROPELLO,URBANA,0,0,0,2,3
-70.6219666001783,-33.6289524998578,678,13,REGION METROPOLITANA,PUENTE ALTO,SAN PEDRO,PUQUELDON,0,13201,"Puqueldón & San Pedro, Puente Alto, Región Metropolitana, Chile",-33.6289525,-70.6219666,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6214673001756,-33.439300949579,679,13,REGION METROPOLITANA,PROVIDENCIA,JOSE MANUEL INFANTE,ALFEREZ REAL,0,13123,"Alférez Real & José Manuel Infante, Providencia, Región Metropolitana, Chile",-33.4392,-70.6214986,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6213192996458,-33.557722500293,680,13,REGION METROPOLITANA,LA GRANJA,STO TOMAS, ,755,13111,"Sto Tomás 755, La Pintana, Región Metropolitana, Chile",-33.5577225,-70.6213193,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6209525003575,-33.5079093003737,681,13,REGION METROPOLITANA,SAN JOAQUIN,HAYDN,DEPARTAMENTAL,0,13129,"Av. Departamental & Av. Haydn, San Joaquín, Región Metropolitana, Chile",-33.5079093,-70.6209525,2020,ATROPELLO,URBANA,1,0,0,1,2
-70.6208550003578,-33.4337660001007,682,13,REGION METROPOLITANA,PROVIDENCIA,ELIODORO YAÑEZ,ROMAN DIAZ,0,13123,"Eliodoro Yañez & Román Díaz, Providencia, Región Metropolitana, Chile",-33.433766,-70.620855,2020,ATROPELLO,URBANA,0,0,0,2,2
-70.6203345995619,-33.4288265996677,683,13,REGION METROPOLITANA,PROVIDENCIA,PROVIDENCIA,MANUEL MONTT,0,13123,"Av. Manuel Montt & Av. Providencia, Providencia, Región Metropolitana, Chile",-33.4288266,-70.6203346,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6202527999266,-33.6135926998431,684,13,REGION METROPOLITANA,PUENTE ALTO,RIO ARHUELLES,RIO BORDALI,0,13201,"Río Arhuelles & Río Bordali, Puente Alto, Región Metropolitana, Chile",-33.6135927,-70.6202528,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6201947001252,-33.4500239998076,685,13,REGION METROPOLITANA,ÑUÑOA,JULIO PRADO,SUCRE,0,13120,"Avenida Sucre & Julio Prado, Ñuñoa, Región Metropolitana, Chile",-33.450024,-70.6201947,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6200530002456,-33.4257714003297,686,13,REGION METROPOLITANA,PROVIDENCIA,PEREZ VALENZUELA,CALDERON,0,13123,"Pérez Valenzuela & General Calderón, Providencia, Región Metropolitana, Chile",-33.4257714,-70.620053,2020,ATROPELLO,URBANA,0,0,0,3,1
-70.619993400375,-33.4238370998022,687,13,REGION METROPOLITANA,PROVIDENCIA,ANTONIO BELLET,ANDRES BELLO,0,13123,"Avenida Andrés Bello & Antonio Bellet, Providencia, Región Metropolitana, Chile",-33.4238371,-70.6199934,2020,ATROPELLO,URBANA,0,2,0,1,1
-70.6194310003402,-33.5843420002829,688,13,REGION METROPOLITANA,LA PINTANA,JUANITA,GABRIELA,0,13112,"Juanita & Gabriela, La Pintana, Región Metropolitana, Chile",-33.584342,-70.619431,2020,ATROPELLO,URBANA,0,2,0,2,2
-70.6189661003052,-33.4532559995646,689,13,REGION METROPOLITANA,ÑUÑOA,IRARRAZAVAL, ,1131,13120,"Irarrázaval 1131, Ñuñoa, Región Metropolitana, Chile",-33.453256,-70.6189661,2020,ATROPELLO,URBANA,0,0,1,1,1
-70.6187764000107,-33.5599278996527,690,13,REGION METROPOLITANA,LA PINTANA,LAS PARCELAS,LOS ZAPOTECAS,0,13112,"Los Zapotecas & Las Parcelas, La Pintana, Región Metropolitana, Chile",-33.5599279,-70.6187764,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6185410995919,-33.4387532003997,691,13,REGION METROPOLITANA,PROVIDENCIA,JOSE MIGUEL CLARO,ALFEREZ REAL,0,13123,"Alférez Real & Miguel Claro, Providencia, Región Metropolitana, Chile",-33.4387532,-70.6185411,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6177721999269,-33.4529836003127,692,13,REGION METROPOLITANA,ÑUÑOA,IRARRAZAVAL,JOSE MANUEL INFANTE,0,13120,"Irarrázaval & José Manuel Infante, Ñuñoa, Región Metropolitana, Chile",-33.4529836,-70.6177722,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.6173872999838,-33.4332733002225,693,13,REGION METROPOLITANA,PROVIDENCIA,ELIODORO YAÑEZ,MANUEL MONTT,0,13123,"Eliodoro Yañez & Avenida Manuel Montt, Providencia, Región Metropolitana, Chile",-33.4332733,-70.6173873,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6170060998515,-33.474002899614,694,13,REGION METROPOLITANA,ÑUÑOA,SAN JUAN, ,1484,13120,"San Juan 1484, Ñuñoa, Región Metropolitana, Chile",-33.4740029,-70.6170061,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6170035997362,-33.5268061996462,695,13,REGION METROPOLITANA,LA GRANJA,CORONEL,LINARES,0,13111,"Coronel & Linares, La Granja, Región Metropolitana, Chile",-33.5268062,-70.6170036,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6168023998108,-33.4253226997826,696,13,REGION METROPOLITANA,PROVIDENCIA,PADRE MARIANO,FRANCISCO ANTONIO ENCINA,0,13123,"Francisco Antonio Encina & Padre Mariano, Providencia, Región Metropolitana, Chile",-33.4253227,-70.6168024,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6167365001892,-33.5616440003702,697,13,REGION METROPOLITANA,LA PINTANA,GRAL ARRIAGADA,MAHUIDA,0,13112,"General Arriagada & Mahuida, La Pintana, Región Metropolitana, Chile",-33.561644,-70.6167365,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.6165098998119,-33.5566134500505,698,13,REGION METROPOLITANA,LA GRANJA,STO TOMAS,LA SERENA,0,13111,"Santo Tomás & La Serena, La Granja, Región Metropolitana, Chile",-33.5564908,-70.6164961,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.616287299619,-33.4961613000038,699,13,REGION METROPOLITANA,SAN JOAQUIN,PDTE SALVADOR ALLENDE,VICUNA MACKENNA,0,13129,"Vicuña Mackenna & Avenida Salvador Allende, Macul, Región Metropolitana, Chile",-33.4961613,-70.6162873,2020,ATROPELLO,URBANA,0,0,0,1,1
