X,Y,FID,Ubicacion,Fallecidos,Graves,MenosGrave,Leve,Accidentes
-70.692317736073,-33.5798655542113,466,"CALDERON DE LA BARCA & BARTOLOME FLORES, SAN BERNARDO",0,0,0,1,1
-70.6922659924585,-33.5799744779026,467,"165 CALDERON DE LA BARCA, SAN BERNARDO",0,1,0,1,1
-70.6906096518452,-33.5220742653583,468,"PRESIDENTE EDUARDO FREI MONTALVA & SANTA ANITA, LO ESPEJO",0,0,1,0,1
-70.689137741003,-33.4590576869598,469,"PADRE ALBERTO HURTADO & ARICA, ESTACION CENTRAL",0,1,0,2,3
-70.6899586585695,-33.5079788635772,470,"6761 CENTRAL CARDENAL SILVA HENRIQUEZ, LO ESPEJO",0,0,1,0,1
-70.6907416805782,-33.5509753347772,471,"OCHAGAVIA & EL PILLAN, SAN BERNARDO",0,0,0,1,1
-70.6886035112782,-33.4442661433514,472,"4040 PORTALES, SANTIAGO",0,0,0,2,2
-70.6887880608852,-33.4548960591209,473,"OBISPO JAVIER VASQUEZ VALENCIA & NICASIO RETAMALES, ESTACION CENTRAL",0,0,0,1,1
-70.6911350968842,-33.5766803345002,474,"124 LO BLANCO, EL BOSQUE",0,0,1,0,1
-70.6882923250488,-33.432645932329,475,"3888 MAPOCHO, QUINTA NORMAL",0,1,0,0,1
-70.6908856131521,-33.5743841529705,476,"13125 GRAN AVENIDA JOSE MIGUEL CARRERA, EL BOSQUE",0,0,0,1,1
-70.6884052396999,-33.4623412601712,477,"1045 PADRE ALBERTO HURTADO, ESTACION CENTRAL",1,0,0,0,1
-70.6905577523703,-33.5741451466652,478,"GRAN AVENIDA JOSE MIGUEL CARRERA & LO MORENO, EL BOSQUE",0,0,0,1,1
-70.6908388000374,-33.5929708778962,479,"PEDRO SANCHO DE LA HOZ, SAN BERNARDO",0,1,0,0,1
-70.6884151514999,-33.4728382550203,480,"PADRE ALBERTO HURTADO & HERMANOS CARRERA, ESTACION CENTRAL",0,1,0,0,1
-70.6864103368103,-33.3736832209712,481,"INDEPENDENCIA & CARDENAL JOSE MARIA CARO, CONCHALI",0,0,0,1,1
-70.6879431029262,-33.4590378891414,482,"ARICA & NICASIO RETAMALES, ESTACION CENTRAL",0,1,0,0,1
-70.6900885220841,-33.5732858278693,483,"13056 GRAN AVENIDA JOSE MIGUEL CARRERA, EL BOSQUE",0,0,0,1,1
-70.6880104329295,-33.4663957907886,484,"1366 PADRE ALBERTO HURTADO, ESTACION CENTRAL",0,0,0,1,1
-70.6877426081769,-33.4531337184735,485,"LIBERTADOR BERNARDO O`HIGGINS & RUIZ TAGLE, ESTACION CENTRAL",0,2,0,0,1
-70.6854825427212,-33.3601323138223,486,"LASANA & SAN PEDRO DE ATACAMA, HUECHURABA",0,0,0,1,1
-70.6872534162066,-33.4545381950056,487,"OBISPO JAVIER VASQUEZ VALENCIA & RUIZ TAGLE, ESTACION CENTRAL",0,0,0,1,1
-70.6903536897247,-33.6200133645992,488,"LOS SUSPIROS & CENTRAL, SAN BERNARDO",0,0,0,1,1
-70.6886864114824,-33.551625636384,489,"EL PILLAN & INDIO JERONIMO, EL BOSQUE",0,0,0,1,1
-70.6893878351658,-33.5909526373792,490,"PEDRO SANCHO DE LA HOZ & GABRIELA MISTRAL, SAN BERNARDO",0,0,0,1,1
-70.689080547889,-33.5967463788226,491,"CONDELL & CARIRRINE, SAN BERNARDO",0,0,0,0,1
-70.6874853158054,-33.5158763656931,492,"PRESIDENTE SALVADOR ALLENDE & SANTA ANITA, LO ESPEJO",0,0,0,1,1
-70.6885321544565,-33.5713682031115,493,"CARDENAL JOSE MARIA CARO & GRAN AVENIDA JOSE MIGUEL CARRERA, EL BOSQUE",0,0,0,1,1
-70.6869225395795,-33.4957556232942,494,"CENTRAL CARDENAL SILVA HENRIQUEZ & PLANO REGULADOR, PEDRO AGUIRRE CERDA",1,1,0,0,1
-70.6840681291556,-33.3519809234601,495,"EL GUANACO NORTE & LOS LIBERTADORES, HUECHURABA",0,0,0,1,1
-70.6859191721708,-33.452860932412,496,"3606 LIBERTADOR BERNARDO O`HIGGINS, ESTACION CENTRAL",0,1,0,0,1
-70.6883347547617,-33.5894429740216,497,"PEDRO SANCHO DE LA HOZ & BALMACEDA, SAN BERNARDO",0,1,0,0,1
-70.6855037587242,-33.4580790864123,498,"605 JOTABECHE, ESTACION CENTRAL",0,0,1,0,1
-70.6847691873993,-33.432892253542,499,"3644 MAPOCHO, QUINTA NORMAL",0,0,0,1,1
-70.6873389817609,-33.5698423979857,500,"12546 GRAN AVENIDA JOSE MIGUEL CARRERA, EL BOSQUE",0,1,0,1,1
-70.686083142105,-33.5051999974779,501,"ARTURO ALESSANDRI & LO OVALLE, LO ESPEJO",0,0,0,1,1
-70.6850519331063,-33.4525210155784,502,"LIBERTADOR BERNARDO O`HIGGINS & OBISPO MANUEL UMANA SALINAS, ESTACION CENTRAL",0,0,0,1,1
-70.684743544864,-33.4387995241244,503,"3535 SANTO DOMINGO, QUINTA NORMAL",0,0,0,1,1
-70.6836930821825,-33.3905211621718,504,"BARON DE JURAS REALES & PARRAL, CONCHALI",0,0,0,1,1
-70.6830292592133,-33.3739275221072,505,"5679 PRAGA, CONCHALI",1,0,0,0,1
-70.6858926893032,-33.5525204337824,506,"CACIQUE CARAMPANGUE & EL PILLAN, EL BOSQUE",0,0,0,1,1
-70.6843816946586,-33.4751567012618,507,"3502 LA UNION, ESTACION CENTRAL",0,0,0,1,1
-70.6821742127676,-33.3870156211932,508,"LOS ZAPADORES & CARTAGENA, CONCHALI",0,0,1,0,1
-70.6818703769955,-33.3829615164149,509,"5000 INDEPENDENCIA, CONCHALI",0,0,0,1,1
-70.6856620482041,-33.5849884581225,510,"BARTOLOME DIAZ & PEDRO SANCHO DE LA HOZ, SAN BERNARDO",0,0,0,0,1
-70.6857904220338,-33.5943564057069,511,"COLON & MARTIN DE SOLIS, SAN BERNARDO",0,0,0,0,1
-70.6826803950501,-33.4338945840366,512,"ANDES & JUAN MIRANDA, QUINTA NORMAL",0,0,0,0,1
-70.6831562159491,-33.4724408522969,513,"3506 PEDRO AGUIRRE CERDA, ESTACION CENTRAL",0,0,0,1,1
-70.6809898625229,-33.3656944032738,514,"LOS LIBERTADORES & LOS LIBERTADORES, HUECHURABA",0,0,0,1,1
-70.6816394311858,-33.4172881249743,515,"ANIBAL ZANARTU & PEDRO NOLASCO VIDAL, RENCA",0,0,0,1,1
-70.6812125927264,-33.40630067694,516,"2980 BRAVO DE SARAVIA, RENCA",0,0,0,1,1
-70.6810088940748,-33.3962841567411,517,"3681 BARON DE JURAS REALES, CONCHALI",0,0,0,1,1
-70.6807958639196,-33.3908039377795,518,"2374 ALMIRANTE SILVA PALMA, CONCHALI",0,0,0,1,1
-70.6848520775603,-33.6009613377289,519,"15448 DUCAUD, SAN BERNARDO",0,0,0,1,1
-70.6839319243764,-33.5680310953736,520,"175 LO MARTINEZ, EL BOSQUE",0,0,0,1,1
-70.6799361937126,-33.3695865387481,521,"ERNESTO RIED & HUECHURABA, CONCHALI",0,0,0,1,1
-70.6813421101511,-33.4514982263219,522,"3435 LIBERTADOR BERNARDO O`HIGGINS, ESTACION CENTRAL",0,0,0,1,1
-70.6813055277758,-33.4518323954251,523,"3410 LIBERTADOR BERNARDO O`HIGGINS, ESTACION CENTRAL",0,1,0,0,1
-70.6813790239846,-33.4667835355157,524,"ANTOFAGASTA & SAN FRANCISCO DE BORJA, ESTACION CENTRAL",0,0,0,1,1
-70.6808138646021,-33.4542288823798,525,"3417 5 DE ABRIL, ESTACION CENTRAL",0,0,0,2,1
-70.6804234755145,-33.4345474484961,526,"MATUCANA & MARTINEZ DE ROZAS, QUINTA NORMAL",0,0,0,1,1
-70.6803613205157,-33.4329971582949,527,"MAPOCHO & MATUCANA, SANTIAGO",1,0,0,0,1
-70.6802762783838,-33.4358390474894,528,"MATUCANA & SAN PABLO, QUINTA NORMAL",0,1,1,1,3
-70.6805580157623,-33.4515629681262,529,"LIBERTADOR BERNARDO O`HIGGINS & SAN FRANCISCO DE BORJA, ESTACION CENTRAL",0,0,1,1,2
-70.6801559729339,-33.4374098461846,530,"ROSAS & MATUCANA, QUINTA NORMAL",0,0,0,1,1
-70.6829350556745,-33.5816077585179,531,"584 ALONSO CORONAS, SAN BERNARDO",0,0,0,2,1
-70.6794740474859,-33.4137372261466,532,"PRESIDENTE EDUARDO FREI MONTALVA & DOMINGO SANTA MARIA, RENCA",0,0,0,1,1
-70.679034791755,-33.393704610746,533,"2355 TENIENTE YAVAR, CONCHALI",0,1,0,0,1
-70.6798907163612,-33.4403894486243,534,"MATUCANA & CATEDRAL, SANTIAGO",0,1,0,0,1
-70.6806118489722,-33.4861198481029,535,"YUNGAY & UNIDAD POPULAR, PEDRO AGUIRRE CERDA",0,1,0,0,1
-70.6798844042887,-33.4512203892382,536,"3250 LIBERTADOR BERNARDO O`HIGGINS, ESTACION CENTRAL",0,0,0,1,1
-70.6814639915708,-33.5351848307301,537,"GOYCOLEA & TUPUNGATO, LA CISTERNA",0,0,0,1,1
-70.6798233254443,-33.4508424529474,538,"3363 LIBERTADOR BERNARDO O`HIGGINS, ESTACION CENTRAL",0,0,0,1,1
-70.6795890329796,-33.4437122346515,539,"PORTALES & MATUCANA, SANTIAGO",0,0,0,1,1
-70.6789817726862,-33.4138611281856,540,"DOMINGO SANTA MARIA & PRESIDENTE EDUARDO FREI MONTALVA, INDEPENDENCIA",0,0,0,1,1
-70.6825679257525,-33.6048701635857,541,"CAMINO EL MARISCAL & PADRE HURTADO, SAN BERNARDO",0,0,1,0,2
-70.679251477959,-33.4485235069653,542,"28 MATUCANA, ESTACION CENTRAL",0,1,0,0,1
-70.6776416835154,-33.372115645021,543,"5823 VERSALLES, CONCHALI",0,0,0,1,1
-70.6822887226183,-33.6165702728203,544,"PADRE HURTADO & ALMIRANTE RIVEROS, SAN BERNARDO",0,0,1,1,2
-70.67876715668,-33.4356701072575,545,"3160 SAN PABLO, SANTIAGO",0,0,0,1,1
-70.678992565006,-33.450718435097,546,"LIBERTADOR BERNARDO O`HIGGINS & MATUCANA, ESTACION CENTRAL",0,1,0,0,1
-70.6799066446916,-33.5075564873496,547,"LO OVALLE & INES DE SUAREZ, LO ESPEJO",0,0,0,1,1
-70.6795235478824,-33.4916266534199,548,"DEPARTAMENTAL & RANQUIL, PEDRO AGUIRRE CERDA",0,0,0,1,1
-70.6813372066027,-33.5881044136034,549,"EL ALARIFE & JUAN ESPINA, SAN BERNARDO",0,0,0,1,1
-70.6789666270399,-33.466671950218,550,"ANTOFAGASTA & EXPOSICION, ESTACION CENTRAL",0,1,0,0,1
-70.6791794542083,-33.479934783169,551,"CENTRAL NINO GARCIA & 3 SUR, PEDRO AGUIRRE CERDA",0,0,0,1,1
-70.680840610713,-33.5808336269917,552,"LO BLANCO & DIEGO DE SEVILLA, SAN BERNARDO",0,0,1,1,1
-70.6805006836461,-33.5677440721915,553,"10554 LAS MORERAS, EL BOSQUE",0,1,0,0,1
-70.6810549167173,-33.5991011897219,554,"PADRE HURTADO & CONDELL, SAN BERNARDO",0,0,0,1,1
-70.6794162883229,-33.5200622344021,555,"7661 ACAPULCO, LO ESPEJO",0,1,0,0,1
-70.6800069689526,-33.56060848863,556,"DAGOBERTO GODOY & GRAN AVENIDA JOSE MIGUEL CARRERA, EL BOSQUE",0,0,0,1,1
-70.6778714157507,-33.4505983425044,557,"LIBERTADOR BERNARDO O`HIGGINS & CHACABUCO, ESTACION CENTRAL",0,0,0,0,1
-70.6778754219572,-33.4513648347838,558,"LIBERTADOR BERNARDO O`HIGGINS & EXPOSICION, ESTACION CENTRAL",0,1,0,0,1
-70.6783462800642,-33.4975494865561,559,"CLOTARIO BLEST & BOMBERO OSSANDON, PEDRO AGUIRRE CERDA",0,0,0,1,1
-70.6761419037629,-33.3897396129571,560,"4154 INDEPENDENCIA, CONCHALI",1,0,0,0,1
-70.6794555309579,-33.5766320022002,561,"755 CAMINO DEL INCA, EL BOSQUE",0,0,0,1,1
-70.6796898638912,-33.5937269720179,562,"PADRE HURTADO & BALMACEDA, SAN BERNARDO",0,0,0,2,2
-70.676590809728,-33.4371605061244,563,"JUSTINIANO SOTOMAYOR & ROSAS, SANTIAGO",0,1,0,0,1
-70.6774443745237,-33.4959925475503,564,"CLOTARIO BLEST & DEPARTAMENTAL ANTIGUO, PEDRO AGUIRRE CERDA",0,0,0,1,1
-70.6772790902827,-33.4896550334852,565,"30 DE OCTUBRE & GALO GONZALEZ, PEDRO AGUIRRE CERDA",0,0,0,1,1
-70.6775065096987,-33.5042342764141,566,"PETROHUE & QUEMCHI, PEDRO AGUIRRE CERDA",0,1,0,0,1
-70.6753184585677,-33.3905263064321,567,"4025 INDEPENDENCIA, CONCHALI",0,2,0,0,1
-70.6763207607724,-33.4521975059454,568,"118 SAN ALFONSO, SANTIAGO",0,0,1,1,2
-70.6761835683448,-33.4584850405935,569,"BLANCO ENCALADA & CONFERENCIA, SANTIAGO",1,0,0,0,1
-70.6747423739807,-33.391318674188,570,"INDEPENDENCIA & EL OLIVO, CONCHALI",0,0,0,1,1
-70.6756218412803,-33.4499794606794,571,"LIBERTADOR BERNARDO O`HIGGINS & MAIPU, SANTIAGO",0,0,0,1,1
-70.6776703839843,-33.5662223543888,572,"11941 STRAUSS, EL BOSQUE",0,0,0,1,1
-70.6743558722361,-33.3969512951108,573,"FERMIN VIVACETA & SANTA INES, CONCHALI",0,2,0,0,1
-70.6763862510373,-33.5047544582404,574,"CLUB HIPICO & PETROHUE, PEDRO AGUIRRE CERDA",0,0,0,1,1
-70.6749306932268,-33.432493468814,575,"MAPOCHO & LIBERTAD, SANTIAGO",0,1,0,0,1
-70.67675524813,-33.5422827938735,576,"500 LO ESPEJO, EL BOSQUE",0,0,0,1,1
-70.6738536834048,-33.3993569321052,577,"ROMA & PRIMAVERA, CONCHALI",1,0,0,0,1
-70.6767435551439,-33.5561707727594,578,"10527 GRAN AVENIDA JOSE MIGUEL CARRERA, EL BOSQUE",0,0,0,3,1
-70.6734705291857,-33.3933920033084,579,"TENIENTE PONCE & INDEPENDENCIA, CONCHALI",0,1,0,1,2
-70.6734172678146,-33.4001474093162,580,"2990 PRIMAVERA, CONCHALI",0,0,0,1,1
-70.6742920248976,-33.4496367007657,581,"LIBERTADOR BERNARDO O`HIGGINS & UNION AMERICANA, SANTIAGO",0,0,0,1,1
-70.6762217998094,-33.5559253344519,582,"10470 GRAN AVENIDA JOSE MIGUEL CARRERA, EL BOSQUE",0,0,2,0,1
-70.6755190751843,-33.5195198310821,583,"JOSE JOAQUIN PRIETO VIAL & PRESIDENTE SALVADOR ALLENDE, LO ESPEJO",0,0,1,0,1
-70.674176652127,-33.4503506969511,584,"37 UNION AMERICANA, SANTIAGO",0,0,0,0,1
-70.6733675648264,-33.4087695404955,585,"NUEVA DE MATTE & GRUMETE PANTALEON CORTES, INDEPENDENCIA",0,0,0,1,1
-70.6767020965308,-33.5824408806965,586,"LO BLANCO & LOS MORROS, SAN BERNARDO",0,0,0,2,1
-70.6759243144855,-33.5460996728045,587,"451 DOMINGO GOMEZ ROJAS, EL BOSQUE",0,0,0,1,1
-70.6738399256547,-33.4445835921992,588,"LIBERTAD & MONEDA, SANTIAGO",0,0,0,1,1
-70.675075296658,-33.5099035067056,589,"1927 PASAJE 32, LO ESPEJO",0,0,1,0,1
-70.6759148606218,-33.5550908115387,590,"10375 GRAN AVENIDA JOSE MIGUEL CARRERA, EL BOSQUE",0,0,0,1,1
-70.6760775042458,-33.56573892804,591,"CLAUDIO ARRAU & LOS ABEDULES, EL BOSQUE",0,0,0,1,1
-70.6738187994448,-33.4496430914039,592,"LIBERTADOR BERNARDO O`HIGGINS & RODULFO PHILLIPPI, SANTIAGO",1,0,0,0,1
-70.6724546662953,-33.3790846566074,593,"CARDENAL JOSE MARIA CARO & PEDRO FONTOVA, CONCHALI",1,0,0,0,1
-70.6759578407046,-33.5801694047183,594,"VECINAL & LOS MORROS, EL BOSQUE",0,1,0,0,1
-70.6745549893602,-33.5175398692195,595,"7125 JOSE JOAQUIN PRIETO VIAL, LO ESPEJO",1,0,0,0,1
-70.675342439811,-33.559472318696,596,"210 OBSERVATORIO, EL BOSQUE",0,1,0,0,1
-70.6756195061594,-33.5788303012361,597,"12800 LOS MORROS, EL BOSQUE",0,1,0,0,1
-70.6757200881244,-33.5946194869285,598,"VOLCAN MAIPO & BALMACEDA, SAN BERNARDO",0,0,0,0,1
-70.6728427005191,-33.4492324116994,599,"LIBERTADOR BERNARDO O`HIGGINS & LIBERTAD, SANTIAGO",0,0,0,1,1
-70.674282680928,-33.5319003700931,600,"INDUSTRIA & PEDRO AGUIRRE CERDA, LA CISTERNA",0,0,0,2,2
-70.6725064193896,-33.4395604069609,601,"CUETO & CATEDRAL, SANTIAGO",0,0,0,1,1
-70.6711133088427,-33.3713379646815,602,"PEDRO FONTOVA & AMERICO VESPUCIO, CONCHALI",0,0,0,1,1
-70.6750457602562,-33.5770164279235,603,"NUEVO HORIZONTE & LOS MORROS, EL BOSQUE",0,0,0,1,1
-70.6710775153213,-33.3722763510868,604,"PEDRO FONTOVA & HUECHURABA, CONCHALI",0,0,0,1,1
-70.6725340243751,-33.4510853087854,605,"ABATE MOLINA & SALVADOR SANFUENTES, SANTIAGO",0,0,1,0,1
-70.671386531017,-33.3962879089998,606,"INDEPENDENCIA & NEGRETE, CONCHALI",0,1,0,0,1
-70.6730545885893,-33.4871329628202,607,"4331 CLOTARIO BLEST, PEDRO AGUIRRE CERDA",1,0,0,0,1
-70.6713876846207,-33.4014012556361,608,"FERMIN VIVACETA & REINA MARIA, INDEPENDENCIA",0,0,0,2,1
-70.6705774381792,-33.3612987702962,609,"PEDRO FONTOVA & EL SAUCE, HUECHURABA",0,0,0,1,1
-70.6706241944782,-33.3648693974947,610,"6426 PEDRO FONTOVA, HUECHURABA",0,0,0,1,1
-70.6725269154668,-33.4652800425453,611,"19 BASCUNAN GUERRERO, SANTIAGO",0,1,0,0,1
-70.6723402452615,-33.4555609509436,612,"ABATE MOLINA & TOESCA, SANTIAGO",0,0,0,1,1
-70.6732057700732,-33.5017042431481,613,"CARELMAPU & MANUELA ERRAZURIZ, PEDRO AGUIRRE CERDA",0,0,0,1,1
-70.6722544991861,-33.4566984006697,614,"ABATE MOLINA & CLAUDIO GAY, SANTIAGO",0,1,0,1,2
-70.674985289581,-33.6006444473581,615,"CONDELL & SANTA MERCEDES, SAN BERNARDO",0,0,0,2,2
-70.6740330061095,-33.5597154885287,616,"OBSERVATORIO & SEGUNDA TRANSVERSAL, EL BOSQUE",0,1,0,0,1
-70.6716135846542,-33.4350723543459,617,"2460 SAN PABLO, SANTIAGO",0,0,0,1,1
-70.6713225552697,-33.4322355354138,618,"MAPOCHO & GENERAL BULNES, SANTIAGO",0,0,0,2,1
-70.671361372864,-33.4443555038114,619,"2534 MONEDA, SANTIAGO",0,0,0,1,1
-70.6709668285101,-33.4349999080512,620,"SAN PABLO & GENERAL BULNES, SANTIAGO",0,1,0,0,1
-70.6698730957253,-33.3924845366398,621,"TENIENTE PONCE & PEDRO FONTOVA, CONCHALI",0,0,0,1,1
-70.6720109285615,-33.5089799737653,622,"LOS ALELIES & LAS ILUSIONES, PEDRO AGUIRRE CERDA",0,0,0,1,1
-70.6702338477498,-33.4197599409246,623,"351 SALOMON SACK, INDEPENDENCIA",0,0,0,1,1
-70.6726291263307,-33.5511492723062,624,"GENERAL KORNER & GRAN AVENIDA JOSE MIGUEL CARRERA, EL BOSQUE",0,0,0,2,2
-70.6729024809722,-33.5686766827668,625,"LOS MORROS & LOS GUINDOS, EL BOSQUE",2,0,1,2,1
-70.6695781874859,-33.3978634025796,626,"INDEPENDENCIA & DORSAL, CONCHALI",0,1,0,0,1
-70.6695248637839,-33.4226102356817,627,"CARLOS MEDINA & GAMERO, INDEPENDENCIA",0,0,0,1,1
-70.6720193790921,-33.5541605274093,628,"ALEJANDRO GUZMAN & MELANIA, EL BOSQUE",0,0,0,1,1
-70.6687129501982,-33.3824086732604,629,"4784 CARDENAL JOSE MARIA CARO, CONCHALI",1,0,0,0,1
-70.6694771245436,-33.4291040132723,630,"RICARDO CUMMING & PRESIDENTE BALMACEDA, SANTIAGO",0,0,0,1,1
-70.6723353825028,-33.5800470778963,631,"VECINAL SUR & PENABLANCA, EL BOSQUE",0,0,0,1,1
-70.6713066127628,-33.5305698275216,632,"BRISAS DEL MAIPO & LA PAZ, LA CISTERNA",0,0,0,1,1
-70.6695521128987,-33.4453718862947,633,"ERASMO ESCALA & GENERAL BULNES, SANTIAGO",0,0,0,2,2
-70.6692123777413,-33.4321286867946,634,"MAPOCHO & RICARDO CUMMING, SANTIAGO",0,0,0,1,1
-70.6717029927275,-33.5645716431703,635,"PADRE HURTADO & SANTA ELENA, EL BOSQUE",0,0,0,1,1
-70.6702496893667,-33.492392320404,636,"2501 LA MARINA, PEDRO AGUIRRE CERDA",0,0,0,1,1
-70.6690507608144,-33.4337992356849,637,"RICARDO CUMMING & MARTINEZ DE ROZAS, SANTIAGO",0,0,0,1,1
-70.6703911857934,-33.5087222672066,638,"MELINKA & JOSE JOAQUIN PRIETO VIAL, PEDRO AGUIRRE CERDA",1,0,0,1,1
-70.6710940472361,-33.5491770120275,639,"GRAN AVENIDA JOSE MIGUEL CARRERA & VICTOR PLAZA MAYORGA, EL BOSQUE",0,1,0,1,2
-70.6692615998956,-33.4537897898734,640,"ESPANA & GORBEA, SANTIAGO",0,0,0,1,1
-70.6685509332263,-33.4391537734547,641,"CATEDRAL & RICARDO CUMMING, SANTIAGO",0,0,0,1,1
-70.6684758982514,-33.4402910797557,642,"RICARDO CUMMING & COMPANIA DE JESUS, SANTIAGO",0,0,0,2,1
-70.6696739900996,-33.5033300743915,643,"REUMEN & CARELMAPU, PEDRO AGUIRRE CERDA",0,0,0,1,1
-70.6676327984192,-33.3995850053841,644,"INDEPENDENCIA & CANETE, INDEPENDENCIA",0,1,0,0,1
-70.6683555077002,-33.4480483695355,645,"LIBERTADOR BERNARDO O`HIGGINS & REPUBLICA, SANTIAGO",0,0,0,1,1
-70.6708442794982,-33.5837375623988,646,"LO BLANCO & PASO DRAKE, SAN BERNARDO",0,1,0,0,2
-70.6700272228997,-33.5480280777646,647,"9644 GRAN AVENIDA JOSE MIGUEL CARRERA, EL BOSQUE",0,0,0,1,1
-70.6701445106075,-33.55468183418,648,"349 ALEJANDRO GUZMAN, EL BOSQUE",0,0,0,1,1
-70.6663841880997,-33.3764157369747,649,"EL MERCURIO & DEL GRANITO, CONCHALI",1,0,0,0,1
-70.6677798242801,-33.4511313269049,650,"REPUBLICA & SAZIE, SANTIAGO",0,0,0,1,1
-70.6697705234254,-33.5576357885052,651,"PADRE HURTADO & JORGE LUCO, EL BOSQUE",0,1,0,0,1
-70.6677491418289,-33.454585714162,652,"2345 TOESCA, SANTIAGO",0,0,0,1,1
-70.666352087437,-33.38374805373,653,"DIEGO SILVA HENRIQUEZ & MERCEDES FONTECILLA, CONCHALI",0,1,0,1,1
-70.6689475047897,-33.5389253540518,654,"GOYCOLEA & ROSARIO DE SANTA FE, LA CISTERNA",0,0,0,1,1
-70.6667105383082,-33.4222242336467,655,"EL PINO & GAMERO, INDEPENDENCIA",0,0,0,1,1
-70.6681376135529,-33.5040451716968,656,"JOSE JOAQUIN PRIETO VIAL & CARELMAPU, PEDRO AGUIRRE CERDA",0,0,0,1,1
-70.6692875190124,-33.5650010429374,657,"SANTA ELENA & LOS LITRES, EL BOSQUE",0,0,0,1,1
-70.6668052333062,-33.440115150491,658,"MATURANA & COMPANIA DE JESUS, SANTIAGO",0,0,1,0,1
-70.6689964809408,-33.5549137537307,659,"ALEJANDRO GUZMAN & PADRE HURTADO, EL BOSQUE",0,0,0,2,1
-70.6683597151434,-33.5240263505681,660,"EL PARRON & PAZ, LA CISTERNA",0,1,0,0,1
-70.666369075704,-33.4336188667966,661,"MARTINEZ DE ROZAS & GENERAL BAQUEDANO, SANTIAGO",0,0,0,1,1
-70.6681800379703,-33.5455008673745,662,"GRAN AVENIDA JOSE MIGUEL CARRERA & RIQUELME, EL BOSQUE",0,0,0,1,1
-70.6685225224497,-33.5722708930452,663,"1712 LO MARTINEZ, EL BOSQUE",0,0,0,3,1
-70.6676360270288,-33.5340011089154,664,"291 PEDRO AGUIRRE CERDA, LA CISTERNA",0,0,0,1,1
-70.6678203693961,-33.5458393829293,665,"69 RIQUELME, EL BOSQUE",0,0,0,2,1
-70.6674301432286,-33.536177244182,666,"AMERICO VESPUCIO & PAULINA, LA CISTERNA",0,0,0,1,1
-70.6679124463786,-33.5719183958071,667,"11678 LOS ROBLES, EL BOSQUE",0,0,0,1,1
-70.6649523161214,-33.4219502486833,668,"GAMERO & FIDEL MONJE, INDEPENDENCIA",0,0,0,1,1
-70.664906661332,-33.4347657918624,669,"BRASIL & SAN PABLO, SANTIAGO",0,0,0,1,1
-70.6650283441066,-33.45408119851,670,"CLUB HIPICO & TOESCA, SANTIAGO",0,0,0,1,1
-70.6636793338808,-33.3839552655469,671,"1296 DIEGO SILVA HENRIQUEZ, CONCHALI",0,0,0,2,1
-70.6648203429994,-33.4460126861881,672,"32 BRASIL, SANTIAGO",0,0,0,1,1
-70.6666019229332,-33.5435201080458,673,"GRAN AVENIDA JOSE MIGUEL CARRERA & TRINIDAD RAMIREZ, LA CISTERNA",0,0,0,1,1
-70.664935846917,-33.4571215782149,674,"BLANCO ENCALADA & CLUB HIPICO, SANTIAGO",0,0,0,1,1
-70.6647189748254,-33.4491523888979,675,"SALVADOR SANFUENTES & ALMIRANTE LATORRE, SANTIAGO",0,0,1,1,2
-70.6663634795448,-33.5383920218881,676,"120 OSSA, LA CISTERNA",0,0,0,1,1
-70.6645891766383,-33.4468635034327,677,"BRASIL & LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",0,0,0,0,1
-70.6667263631032,-33.5673802590972,678,"LOS RAULIES & EL CONQUISTADOR, EL BOSQUE",0,0,0,1,1
-70.6648377511889,-33.47056001485,679,"2130 GENERAL RONDIZZONI, SANTIAGO",0,1,0,0,1
-70.6633711367939,-33.4038898327972,680,"INDEPENDENCIA & EINSTEIN, INDEPENDENCIA",0,0,0,1,1
-70.6629144400916,-33.3799162958764,681,"PRINCIPAL CAPITAN IGNACIO CARRERA PINTO & MERCEDES, CONCHALI",0,0,0,2,1
-70.6661779723838,-33.5674327342129,682,"858 EL CONQUISTADOR, EL BOSQUE",0,0,0,1,1
-70.664019855634,-33.4570436965899,683,"BLANCO ENCALADA & ALMIRANTE LATORRE, SANTIAGO",0,0,0,2,2
-70.6632113179021,-33.420323268454,684,"957 FERMIN VIVACETA, INDEPENDENCIA",0,0,0,1,1
-70.6625188197173,-33.3839798381513,685,"DIEGO SILVA HENRIQUEZ & ZARAGOZA, CONCHALI",0,0,0,1,1
-70.6662823782087,-33.5812740360085,686,"OCEANO ATLANTICO & VECINAL SUR, EL BOSQUE",0,0,1,0,1
-70.6634850844561,-33.4397449033374,687,"1892 COMPANIA DE JESUS, SANTIAGO",0,1,0,0,1
-70.6638976030342,-33.4737290083516,688,"2136 PEDRO MONTT, SANTIAGO",0,0,0,1,1
-70.6649958679031,-33.5400787707161,689,"GOYCOLEA & GRAN AVENIDA JOSE MIGUEL CARRERA, LA CISTERNA",1,1,0,1,2
-70.6618227771484,-33.3739517725454,690,"4790 GUANACO NORTE, HUECHURABA",1,1,0,0,1
-70.6652157218363,-33.5610789317931,691,"LOS RAULIES & OBSERVATORIO, EL BOSQUE",0,0,1,0,1
-70.6630719096261,-33.4524751653179,692,"GORBEA & JOSE MIGUEL CARRERA, SANTIAGO",0,0,0,1,1
