X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Fallecidos,Graves,Menos_Grav,Leves
-70.6677002315803,-33.3834749499089,1758,1,CONCHALI,2016,1,13104,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131040160,CARD JOSE MARIA CARO,131040225,DIEGO SILVA HENRIQUEZ, ,CARD JOSE MARIA CARO - DIEGO SILVA HENRIQUEZ,CARD JOSE MARIA CARO @ DIEGO SILVA HENRIQUEZ,0,1,0,0
-70.6676343463478,-33.3995812591676,1759,1,CONCHALI,2016,1,13104,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131040343,INDEPENDENCIA,131040156,CANETE, ,CANETE - INDEPENDENCIA,INDEPENDENCIA @ CANETE,0,0,0,1
-70.6674405001788,-33.5606846000141,1760,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131050070,BAQUEDANO, , ,11079,- BAQUEDANO,11079 BAQUEDANO,0,0,0,1
-70.6673764999254,-33.1912234002396,1761,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,133010622,PEDRO LIRA, , ,1760,- PEDRO LIRA,1760 PEDRO LIRA,0,0,0,1
-70.6673505077196,-33.4477539859575,1762,3,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS,131010543,RICARDO CUMMING, ,LIBER BERNARDO O`HIGGINS - RICARDO CUMMING,LIBER BERNARDO O`HIGGINS @ RICARDO CUMMING,0,0,1,2
-70.6671190339162,-33.5119533681533,1763,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131300151,LO OVALLE,131300069,CUARTA TRANSVERSAL, ,CUARTA TRANSVERSAL - LO OVALLE,LO OVALLE @ CUARTA TRANSVERSAL,0,0,0,1
-70.6670473993179,-33.5476544263105,1764,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131050497,LOS MORROS,131050796,SGTO ALDEA, ,LOS MORROS - SGTO ALDEA,LOS MORROS @ SGTO ALDEA,0,0,0,1
-70.6667181170473,-33.3756573214281,1765,1,CONCHALI,2016,1,13104,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131040497,MERCURIO,131040190,COBALTO, ,COBALTO - MERCURIO,MERCURIO @ COBALTO,0,1,0,0
-70.6667166628436,-33.4899150605315,1766,1,P. AGUIRRE CERDA,2016,1,13121,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131210156,CLUB HIPICO,131210528,TERESA VIAL, ,CLUB HIPICO - TERESA VIAL,CLUB HIPICO @ TERESA VIAL,0,1,0,0
-70.6665677746829,-33.4300666226764,1767,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010258,GRAL BAQUEDANO,131010470,PDTE BALMACEDA, ,GRAL BAQUEDANO - PDTE BALMACEDA,GRAL BAQUEDANO @ PDTE BALMACEDA,0,1,0,1
-70.6664504931956,-33.3929670458923,1768,1,CONCHALI,2016,1,13104,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131040311,GRAL GAMBINO,131040712,SAN FERNANDO, ,GRAL GAMBINO - SAN FERNANDO,GRAL GAMBINO @ SAN FERNANDO,0,0,0,1
-70.6664477610552,-33.4320522484124,1769,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010392,MAPOCHO,131010258,GRAL BAQUEDANO, ,GRAL BAQUEDANO - MAPOCHO,MAPOCHO @ GRAL BAQUEDANO,0,0,0,1
-70.6663501000769,-33.5451302001984,1770,5,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131050497,LOS MORROS, , ,13850,- LOS MORROS,13850 LOS MORROS,1,3,0,1
-70.6662434251938,-33.4531486205123,1771,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010254,GORBEA,131010181,ECHAURREN, ,ECHAURREN - GORBEA,GORBEA @ ECHAURREN,0,0,0,1
-70.6661060996166,-33.1919110002923,1772,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,133010451,LO SECO, , ,96,- LO SECO,96 LO SECO,0,0,0,1
-70.6660526996722,-33.4472804002701,1773,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131010342,LIBER BERNARDO O`HIGGINS, , ,2229,- LIBER BERNARDO O`HIGGINS,2229 LIBER BERNARDO O`HIGGINS,0,1,0,0
-70.6659456245907,-33.5004584010342,1774,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131300129,JOSE JOAQUIN PRIETO VIAL,131300078,DEPARTAMENTAL, ,DEPARTAMENTAL - JOSE JOAQUIN PRIETO VIAL,JOSE JOAQUIN PRIETO VIAL @ DEPARTAMENTAL,0,0,0,2
-70.6659442998894,-33.5845285997149,1775,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131050386,LO BLANCO, , ,1864,- LO BLANCO,1864 LO BLANCO,0,0,0,2
-70.6657955754054,-33.5424908590657,1776,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131090158,GRAN AVDA JOSE MIGUEL CARRERA,131090392,VICUNA MACKENNA, ,GRAN AVDA JOSE MIGUEL CARRERA - VICUNA MACKENNA,GRAN AVDA JOSE MIGUEL CARRERA @ VICUNA MACKENNA,0,0,0,1
-70.6657666451144,-33.4220165005609,1777,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131080154,GAMERO, , ,1389,- GAMERO,1389 GAMERO,0,0,0,1
-70.6654521036315,-33.5846990958865,1778,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,23,ACCESO NO HABILITADO,131050386,LO BLANCO,131050242,GRAL SILVA, ,GRAL SILVA - LO BLANCO,LO BLANCO @ GRAL SILVA,0,0,0,0
-70.6653436004266,-33.5792894003853,1779,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131050846,VALLE ESPERANZA, , ,1466,- VALLE ESPERANZA,1466 VALLE ESPERANZA,0,0,1,0
-70.6653274998641,-33.5407561999385,1780,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131090158,GRAN AVDA JOSE MIGUEL CARRERA, , ,9061,- GRAN AVDA JOSE MIGUEL CARRERA,9061 GRAN AVDA JOSE MIGUEL CARRERA,0,0,0,1
-70.6651831559777,-33.4305121198383,1781,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131010470,PDTE BALMACEDA,131010093,BRASIL, ,BRASIL - PDTE BALMACEDA,PDTE BALMACEDA @ BRASIL,0,0,0,0
-70.6650933739599,-33.4320433828957,1782,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010392,MAPOCHO,131010093,BRASIL, ,BRASIL - MAPOCHO,MAPOCHO @ BRASIL,0,1,0,0
-70.6650132002988,-33.5402855001755,1783,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,4,ACERA O BERMA,131090158,GRAN AVDA JOSE MIGUEL CARRERA, , ,9042,- GRAN AVDA JOSE MIGUEL CARRERA,9042 GRAN AVDA JOSE MIGUEL CARRERA,0,0,0,1
-70.6649760735868,-33.4564122512243,1784,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131010130,CLUB HIPICO,131010171,DOMEYKO, ,CLUB HIPICO - DOMEYKO,CLUB HIPICO @ DOMEYKO,0,1,0,0
-70.6649390089279,-33.4571251483068,1785,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010089,BLANCO ENCALADA,131010130,CLUB HIPICO, ,BLANCO ENCALADA - CLUB HIPICO,BLANCO ENCALADA @ CLUB HIPICO,0,0,0,1
-70.6649381087066,-33.4635140913021,1786,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010130,CLUB HIPICO,131010298,INIGUEZ, ,CLUB HIPICO - INIGUEZ,CLUB HIPICO @ INIGUEZ,0,0,1,0
-70.6649332964344,-33.4655482273686,1787,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010050,ANTOFAGASTA,131010130,CLUB HIPICO, ,ANTOFAGASTA - CLUB HIPICO,ANTOFAGASTA @ CLUB HIPICO,0,0,0,1
-70.6649094742926,-33.5374465967828,1788,3,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131090022,AMERICO VESPUCIO,131090158,GRAN AVDA JOSE MIGUEL CARRERA, ,AMERICO VESPUCIO - GRAN AVDA JOSE MIGUEL CARRERA,AMERICO VESPUCIO @ GRAN AVDA JOSE MIGUEL CARRERA,1,0,0,2
-70.6648781634963,-33.3798574989243,1789,1,CONCHALI,2016,1,13104,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131040340,IGNACIO CARRERA PINTO,131040369,JUAN MUNOZ, ,IGNACIO CARRERA PINTO - JUAN MUNOZ,IGNACIO CARRERA PINTO @ JUAN MUNOZ,0,1,0,0
-70.6648712953738,-33.4399004385542,1790,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010132,COMPANIA,131010093,BRASIL, ,BRASIL - COMPANIA,COMPANIA @ BRASIL,0,0,0,1
-70.6647843723008,-33.4516152656319,1791,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010037,ALMTE LATORRE,131010255,GRAJALES, ,ALMTE LATORRE - GRAJALES,ALMTE LATORRE @ GRAJALES,0,0,0,1
-70.6647653768205,-33.4887638617627,1792,1,P. AGUIRRE CERDA,2016,1,13121,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131210509,SALESIANOS,131210370,MANUELA ERRAZURIZ, ,MANUELA ERRAZURIZ - SALESIANOS,SALESIANOS @ MANUELA ERRAZURIZ,0,0,0,1
-70.6647227570494,-33.1919527926871,1793,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,133010451,LO SECO,133010286,FREDDY MATURANA, ,FREDDY MATURANA - LO SECO,LO SECO @ FREDDY MATURANA,1,0,0,0
-70.6647221365172,-33.4491559597795,1794,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010037,ALMTE LATORRE,131010563,SALVADOR SANFUENTES, ,ALMTE LATORRE - SALVADOR SANFUENTES,ALMTE LATORRE @ SALVADOR SANFUENTES,0,0,0,2
-70.6645893129463,-33.4468671141258,1795,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS,131010093,BRASIL, ,BRASIL - LIBER BERNARDO O`HIGGINS,LIBER BERNARDO O`HIGGINS @ BRASIL,0,1,0,0
-70.6644693209023,-33.561200694856,1796,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050636,OBSERVATORIO,131050415,LOS AVELLANOS, ,LOS AVELLANOS - OBSERVATORIO,OBSERVATORIO @ LOS AVELLANOS,0,1,0,0
-70.6640176391026,-33.4570473389634,1797,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010080,BEAUCHEFF,131010089,BLANCO ENCALADA, ,BEAUCHEFF - BLANCO ENCALADA,BEAUCHEFF @ BLANCO ENCALADA,0,1,0,0
-70.6640092592198,-33.4167129367524,1798,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131080144,FERMIN VIVACETA,131080311,SAN LUIS, ,FERMIN VIVACETA - SAN LUIS,FERMIN VIVACETA @ SAN LUIS,0,1,0,0
-70.6639442202494,-33.4169712805001,1799,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131080144,FERMIN VIVACETA,131080256,NVA ANDRES BELLO, ,FERMIN VIVACETA - NVA ANDRES BELLO,FERMIN VIVACETA @ NVA ANDRES BELLO,0,0,0,1
-70.6637385776731,-33.4466655014116,1800,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,RURAL,1,TRAMO DE VIA RECTA,131010342,LIBER BERNARDO O`HIGGINS,131010313,JOSE TORIBIO MEDINA, ,JOSE TORIBIO MEDINA - LIBER BERNARDO O`HIGGINS,LIBER BERNARDO O`HIGGINS @ JOSE TORIBIO MEDINA,0,0,0,0
-70.663698449024,-33.4177871175813,1801,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131080144,FERMIN VIVACETA,131080069,BEZANILLA, ,BEZANILLA - FERMIN VIVACETA,FERMIN VIVACETA @ BEZANILLA,0,0,0,1
-70.6632705363061,-33.5851778922458,1802,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050778,SAN FRANCISCO,131050386,LO BLANCO, ,LO BLANCO - SAN FRANCISCO,SAN FRANCISCO @ LO BLANCO,0,2,0,1
-70.6632423920226,-33.5332702234419,1803,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131090158,GRAN AVDA JOSE MIGUEL CARRERA,131090053,BRISAS DEL MAIPO, ,BRISAS DEL MAIPO - GRAN AVDA JOSE MIGUEL CARRERA,GRAN AVDA JOSE MIGUEL CARRERA @ BRISAS DEL MAIPO,0,0,0,1
-70.6628768688723,-33.4216209778257,1804,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131080154,GAMERO,131080144,FERMIN VIVACETA, ,FERMIN VIVACETA - GAMERO,GAMERO @ FERMIN VIVACETA,0,0,0,1
-70.6628096823208,-33.5644696063871,1805,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131050543,LOS SAUCES,131050495,LOS MIMBRES, ,LOS MIMBRES - LOS SAUCES,LOS SAUCES @ LOS MIMBRES,0,1,0,0
-70.6627600999985,-33.4503235001293,1806,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131010312,JOSE SANTIAGO MONTT, , ,2373,- JOSE SANTIAGO MONTT,2373 JOSE SANTIAGO MONTT,0,0,0,2
-70.6626050083143,-33.4093868255414,1807,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131080260,NVA DE MATTE,131080170,HUASCO, ,HUASCO - NVA DE MATTE,NVA DE MATTE @ HUASCO,0,0,0,2
-70.6625334996211,-33.5546072999867,1808,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131050003,1 SUR, , ,979,- 1 SUR,979 1 SUR,0,0,0,1
-70.662499782239,-33.446935701821,1809,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS,131010661,VERGARA, ,LIBER BERNARDO O`HIGGINS - VERGARA,LIBER BERNARDO O`HIGGINS @ VERGARA,0,0,0,1
-70.6624409692752,-33.5302845443961,1810,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131090158,GRAN AVDA JOSE MIGUEL CARRERA,131090176,ISABEL LA CATOLICA, ,GRAN AVDA JOSE MIGUEL CARRERA - ISABEL LA CATOLICA,GRAN AVDA JOSE MIGUEL CARRERA @ ISABEL LA CATOLICA,0,0,0,1
-70.6623732548217,-33.5133879172184,1811,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131090218,LO OVALLE,131090094,CIENCIAS, ,CIENCIAS - LO OVALLE,LO OVALLE @ CIENCIAS,0,1,0,0
-70.6622809582994,-33.4396116941242,1812,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131010034,ALMTE BARROSO,131010132,COMPANIA, ,ALMTE BARROSO - COMPANIA,ALMTE BARROSO @ COMPANIA,0,0,0,0
-70.6621121996182,-33.522993200076,1813,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131090291,PAULINA, , ,7384,- PAULINA,7384 PAULINA,0,0,0,0
-70.6619824031652,-33.5015162618658,1814,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131300078,DEPARTAMENTAL,131300287,TEODORO SCHMIDT, ,DEPARTAMENTAL - TEODORO SCHMIDT,DEPARTAMENTAL @ TEODORO SCHMIDT,0,1,0,0
-70.6619196727546,-33.5283315271781,1815,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131090158,GRAN AVDA JOSE MIGUEL CARRERA,131090349,SAN SIMON, ,GRAN AVDA JOSE MIGUEL CARRERA - SAN SIMON,GRAN AVDA JOSE MIGUEL CARRERA @ SAN SIMON,0,0,0,1
-70.6618448041942,-33.4430260961772,1816,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131010034,ALMTE BARROSO,131010424,MONEDA, ,ALMTE BARROSO - MONEDA,ALMTE BARROSO @ MONEDA,0,0,0,1
-70.6617257177675,-33.4337839964342,1817,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010477,PEDRO DE LA BARRA,131010544,RIQUELME, ,PEDRO DE LA BARRA - RIQUELME,PEDRO DE LA BARRA @ RIQUELME,0,0,1,0
-70.6617097053385,-33.5579017657537,1818,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131050287,JULIO COVARRUBIAS,131050259,JAVIERA CARRERA, ,JAVIERA CARRERA - JULIO COVARRUBIAS,JULIO COVARRUBIAS @ JAVIERA CARRERA,0,1,0,0
-70.6616263183997,-33.5734945486344,1819,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131050390,LO MARTINEZ,131050236,GRAL CARVAJAL, ,GRAL CARVAJAL - LO MARTINEZ,LO MARTINEZ @ GRAL CARVAJAL,0,0,0,2
-70.661527178936,-33.4467311546189,1820,2,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131010342,LIBER BERNARDO O`HIGGINS,131010188,EJERCITO LIBERTADOR, ,EJERCITO LIBERTADOR - LIBER BERNARDO O`HIGGINS,LIBER BERNARDO O`HIGGINS @ EJERCITO LIBERTADOR,0,1,1,2
-70.6614621786365,-33.4461425150649,1821,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010342,LIBER BERNARDO O`HIGGINS,131010034,ALMTE BARROSO, ,ALMTE BARROSO - LIBER BERNARDO O`HIGGINS,LIBER BERNARDO O`HIGGINS @ ALMTE BARROSO,0,2,0,0
-70.6614449188478,-33.5567684670909,1822,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131050026,ALEJANDRO GUZMAN,131050287,JULIO COVARRUBIAS, ,ALEJANDRO GUZMAN - JULIO COVARRUBIAS,ALEJANDRO GUZMAN @ JULIO COVARRUBIAS,0,0,0,1
-70.6614373789317,-33.5265245229882,1823,2,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131090128,EL PARRON,131090158,GRAN AVDA JOSE MIGUEL CARRERA, ,EL PARRON - GRAN AVDA JOSE MIGUEL CARRERA,EL PARRON @ GRAN AVDA JOSE MIGUEL CARRERA,0,1,0,1
-70.6613436228098,-33.4177366179504,1824,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131080069,BEZANILLA,131080140,ESCANILLA, ,BEZANILLA - ESCANILLA,BEZANILLA @ ESCANILLA,0,0,0,0
-70.6611049031686,-33.4307933666204,1825,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131010391,MANUEL RODRIGUEZ,131010470,PDTE BALMACEDA, ,MANUEL RODRIGUEZ - PDTE BALMACEDA,MANUEL RODRIGUEZ @ PDTE BALMACEDA,0,0,1,0
-70.6610663303467,-33.426785649438,1826,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131080144,FERMIN VIVACETA,131080297,RIVERA, ,FERMIN VIVACETA - RIVERA,FERMIN VIVACETA @ RIVERA,0,1,0,0
-70.6610384747457,-33.5617086571287,1827,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050636,OBSERVATORIO, , ,993,- OBSERVATORIO,993 OBSERVATORIO,0,0,0,1
-70.661005381493,-33.5548866114278,1828,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131050824,SUR,131050287,JULIO COVARRUBIAS, ,JULIO COVARRUBIAS - SUR,SUR @ JULIO COVARRUBIAS,0,1,0,1
-70.6609866917822,-33.4495378973559,1829,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131010602,SAZIE,131010188,EJERCITO LIBERTADOR, ,EJERCITO LIBERTADOR - SAZIE,SAZIE @ EJERCITO LIBERTADOR,0,0,0,2
-70.6608653003931,-33.4096677000042,1830,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131080260,NVA DE MATTE, , ,1238,- NVA DE MATTE,1238 NVA DE MATTE,0,0,0,1
-70.6607725281295,-33.4345633183423,1831,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010587,SAN PABLO,131010391,MANUEL RODRIGUEZ, ,MANUEL RODRIGUEZ - SAN PABLO,SAN PABLO @ MANUEL RODRIGUEZ,0,0,0,1
-70.6606853028842,-33.4459582547695,1832,2,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS,131010391,MANUEL RODRIGUEZ, ,LIBER BERNARDO O`HIGGINS - MANUEL RODRIGUEZ,LIBER BERNARDO O`HIGGINS @ MANUEL RODRIGUEZ,1,0,1,1
-70.6605726744892,-33.4359335389016,1833,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010391,MANUEL RODRIGUEZ,131010560,ROSAS, ,MANUEL RODRIGUEZ - ROSAS,MANUEL RODRIGUEZ @ ROSAS,0,1,0,0
-70.6605649448162,-33.5234612531341,1834,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131090158,GRAN AVDA JOSE MIGUEL CARRERA,131090133,ELIAS FERNANDEZ ALBANO, ,ELIAS FERNANDEZ ALBANO - GRAN AVDA JOSE MIGUEL CARRERA,GRAN AVDA JOSE MIGUEL CARRERA @ ELIAS FERNANDEZ ALBANO,0,1,0,0
-70.6605347365887,-33.4767700227182,1835,1,P. AGUIRRE CERDA,2016,1,13121,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131210247,ISABEL RIQUELME,131210267,JUAN DE BASTIDAS, ,ISABEL RIQUELME - JUAN DE BASTIDAS,ISABEL RIQUELME @ JUAN DE BASTIDAS,1,0,0,0
-70.6604355224812,-33.5073717531038,1836,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131300266,SEGUNDA TRANSVERSAL,131300229,QUINTA AVENIDA, ,QUINTA AVENIDA - SEGUNDA TRANSVERSAL,SEGUNDA TRANSVERSAL @ QUINTA AVENIDA,0,0,0,2
-70.6604094394439,-33.4417149466873,1837,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010018,AGUSTINAS,131010391,MANUEL RODRIGUEZ, ,AGUSTINAS - MANUEL RODRIGUEZ,AGUSTINAS @ MANUEL RODRIGUEZ,0,0,0,1
-70.6603706615766,-33.4371899376653,1838,3,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010635,STO DOMINGO,131010391,MANUEL RODRIGUEZ, ,MANUEL RODRIGUEZ - STO DOMINGO,STO DOMINGO @ MANUEL RODRIGUEZ,0,0,0,4
-70.6600974844112,-33.5737803468854,1839,2,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050778,SAN FRANCISCO,131050390,LO MARTINEZ, ,LO MARTINEZ - SAN FRANCISCO,SAN FRANCISCO @ LO MARTINEZ,0,0,0,2
-70.6600883697823,-33.5737882186512,1840,1,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131120403,LO MARTINEZ,131120403,LO MARTINEZ, ,LO MARTINEZ - LO MARTINEZ,LO MARTINEZ @ LO MARTINEZ,0,0,0,0
-70.6599884658949,-33.4493354959362,1841,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010602,SAZIE,131010391,MANUEL RODRIGUEZ, ,MANUEL RODRIGUEZ - SAZIE,SAZIE @ MANUEL RODRIGUEZ,0,1,0,0
