X,Y,FID,Ano,Cod_Comuna,Comuna,Cod_Region,Region,Cod_TipoAc,TipoAccide,Cod_Zona,Zona,CalleUno,CalleDos,Numero,PistasdeId,PistasdeRe,Fallecidos,Graves,Menos_Grav,Leves,lat,lng,Atropellos
-70.745369,-33.510929,676,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ESQUINA BLANCA,POZO ALMONTE,0,1,1,0,1,0,0,-33.510929,-70.745369,1
-70.745171,-33.360245,677,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LO MARCOLETA,SAN ENRIQUE,0,3,3,0,0,0,1,-33.360245,-70.745171,1
-70.744781,-33.444553,678,2018,13124,PUDAHUEL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SAN PABLO,LOS EDILES,0,2,2,0,1,0,2,-33.444553,-70.744781,1
-70.744552,-33.4983328,679,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,AMERICO VESPUCIO,SEGUNDA TRANSVERSAL,0,2,0,0,1,0,0,-33.4983328,-70.744552,1
-70.74427,-33.422844,680,2018,13103,CERRO NAVIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LOS CONQUISTADORES, ,8538,1,1,0,0,0,1,-33.422844,-70.74427,1
-70.744202,-33.361816,681,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SAN ENRIQUE,MANUEL ANTONIO MATTA,0,2,0,0,0,1,0,-33.361816,-70.744202,1
-70.74408,-33.480827,682,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LOS PAJARITOS,DULCINEA,0,3,3,0,0,0,1,-33.480827,-70.74408,1
-70.742882,-33.359371,683,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LO MARCOLETA,PARQUE CENTRAL PONIENTE,0,1,1,0,0,0,1,-33.359371,-70.742882,1
-70.742874,-33.457474,684,2018,13124,PUDAHUEL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LA TRAVESIA, ,7424,2,2,0,0,0,1,-33.457474,-70.742874,1
-70.742859,-33.490589,685,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SEGUNDA TRANSVERSAL,LOS TRABAJADORES,0,2,2,0,0,0,1,-33.490589,-70.742859,1
-70.742546,-33.488235,686,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SEGUNDA TRANSVERSAL,LA BANDERA,0,1,1,0,0,0,1,-33.488235,-70.742546,1
-70.742355,-33.414986,687,2018,13103,CERRO NAVIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,HUELEN,LA CAPILLA,0,1,1,0,0,1,0,-33.414986,-70.742355,1
-70.742302,-33.444607,688,2018,13124,PUDAHUEL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SAN PABLO, ,8351,2,2,0,0,0,1,-33.444607,-70.742302,1
-70.742043,-33.409096,689,2018,13128,RENCA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PRIAPUS,NEMESIS,0,2,0,0,0,0,1,-33.409096,-70.742043,1
-70.741982,-33.462132,690,2018,13124,PUDAHUEL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LAGUNA SUR,LLONGOL,0,2,2,0,0,0,1,-33.462132,-70.741982,1
-70.741722,-33.417336,691,2018,13103,CERRO NAVIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,HUELEN,SALVADOR GUTIERREZ,0,1,1,0,0,1,0,-33.417336,-70.741722,2
-70.741623,-33.409111,692,2018,13128,RENCA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,NEMESIS,ARES,0,2,0,0,0,1,1,-33.409111,-70.741623,1
-70.7414535,-33.4778961,693,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LAS PARCELAS,STA ROSA,0,2,2,0,1,0,0,-33.4778961,-70.7414535,1
-70.74144,-33.478073,694,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LOS PAJARITOS,LAS PARCELAS,0,2,2,0,2,1,2,-33.478073,-70.74144,5
-70.741074,-33.418243,695,2018,13103,CERRO NAVIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,HUELEN, ,1641,1,1,0,0,0,1,-33.418243,-70.741074,1
-70.740799,-33.518833,696,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CAMINO A MELIPILLA,LO ESPEJO,0,3,3,0,0,0,2,-33.518833,-70.740799,1
-70.740768,-33.434555,697,2018,13124,PUDAHUEL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TTE CRUZ, ,1159,1,1,0,1,0,0,-33.434555,-70.740768,1
-70.740768,-33.433723,698,2018,13103,CERRO NAVIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TOMAS ALBA EDISON,TTE CRUZ,0,1,1,0,0,0,1,-33.433723,-70.740768,1
-70.740723,-33.463409,699,2018,13124,PUDAHUEL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,QUINE,LIUCURA,0,1,1,0,0,0,1,-33.463409,-70.740723,1
-70.740715,-33.429878,700,2018,13103,CERRO NAVIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,JOSE JOAQUIN PEREZ,TTE CRUZ,0,1,1,0,0,1,2,-33.429878,-70.740715,2
-70.740555,-33.444691,701,2018,13117,LO PRADO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TTE CRUZ,SAN PABLO,0,2,2,0,1,0,1,-33.444691,-70.740555,2
-70.740547,-33.441196,702,2018,13117,LO PRADO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TTE CRUZ,RICARDO VIAL,0,1,1,0,0,1,2,-33.441196,-70.740547,2
-70.740456,-33.462292,703,2018,13124,PUDAHUEL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LAGUNA SUR,PITAGORAS,0,2,2,0,2,0,0,-33.462292,-70.740456,1
-70.740288,-33.422852,704,2018,13103,CERRO NAVIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,HUELEN,MAPOCHO,0,1,1,0,0,0,1,-33.422852,-70.740288,1
-70.740257,-33.518379,705,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CAMINO A MELIPILLA,EL ALAMO,0,3,3,0,0,0,1,-33.518379,-70.740257,1
-70.740089,-33.510082,706,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,5 DE ABRIL,FERROCARRIL,0,3,3,0,1,0,0,-33.510082,-70.740089,1
-70.73941,-33.447865,707,2018,13117,LO PRADO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TTE CRUZ,JOSE VILLAGRA,0,2,2,0,0,0,1,-33.447865,-70.73941,1
-70.739342,-33.48119,708,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA ROSA,LUGO,0,1,1,0,0,0,1,-33.48119,-70.739342,1
-70.739334,-33.358608,709,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PAULA JARAQUEMADA,LO MARCOLETA,0,1,1,0,0,2,0,-33.358608,-70.739334,1
-70.739166,-33.452534,710,2018,13117,LO PRADO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TTE CRUZ,GRAL OSCAR BONILLA,0,2,2,0,0,0,1,-33.452534,-70.739166,1
-70.73909,-33.505337,711,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LUMEN, ,2874,1,1,0,1,0,1,-33.505337,-70.73909,1
-70.73877,-33.362671,712,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,MANUEL ANTONIO MATTA, ,97,1,0,0,0,0,0,-33.362671,-70.73877,1
-70.738716,-33.370903,713,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,INTEN SAAVEDRA,GRAL SAN MARTIN,0,1,1,0,0,0,2,-33.370903,-70.738716,1
-70.738449,-33.458141,714,2018,13124,PUDAHUEL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TTE CRUZ,TRAVESIA,0,3,3,0,1,0,0,-33.458141,-70.738449,1
-70.738396,-33.370155,715,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRAL SAN MARTIN,BLANCO ENCALADA,0,1,1,0,0,0,1,-33.370155,-70.738396,1
-70.738243,-33.371346,716,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRAL SAN MARTIN,AMERICO VESPUCIO,0,2,2,0,0,0,2,-33.371346,-70.738243,2
-70.737968,-33.473381,717,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LOS PAJARITOS, ,5415,3,3,0,1,0,0,-33.473381,-70.737968,1
-70.737961,-33.355869,718,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA LUISA,RIGOBERTO JARA,0,1,1,0,0,0,2,-33.355869,-70.737961,1
-70.737953,-33.462936,719,2018,13124,PUDAHUEL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TTE CRUZ,LAGUNA SUR,0,2,2,1,0,0,3,-33.462936,-70.737953,3
-70.737854,-33.504807,720,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CENTRAL ORIENTE, ,1560,1,1,1,0,0,0,-33.504807,-70.737854,1
-70.737709,-33.434956,721,2018,13103,CERRO NAVIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ESTADOS UNIDOS,PADRE HURTADO,0,1,1,0,0,1,0,-33.434956,-70.737709,1
-70.737556,-33.36467,722,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRAL SAN MARTIN,VOLCAN LICANCABUR,0,1,1,0,1,0,0,-33.36467,-70.737556,1
-70.737228,-33.477169,723,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LAS PARCELAS,BOTSWANA,0,2,2,0,0,0,1,-33.477169,-70.737228,1
-70.736992,-33.363132,724,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA LUISA,GRAL SAN MARTIN,0,1,1,0,0,2,0,-33.363132,-70.736992,2
-70.736961,-33.467796,725,2018,13124,PUDAHUEL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,DIAG DE LOS LAGOS,TTE CRUZ,0,1,1,0,0,0,1,-33.467796,-70.736961,1
-70.73687,-33.357803,726,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LO MARCOLETA, ,110,3,0,0,0,1,0,-33.357803,-70.73687,1
-70.736641,-33.51091,727,2018,13119,MAIPU,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ESQUINA BLANCA, ,726,2,2,1,0,0,0,-33.51091,-70.736641,1
-70.736511,-33.443958,728,2018,13117,LO PRADO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GABRIELA MISTRAL,LOS LINGUES,0,1,1,0,0,0,2,-33.443958,-70.736511,1
