X,Y,FID,ICOUNT,Año,Cód_Comuna,Comuna,Cód_Región,Región,Calle_Uno,Calle_Dos,Número,Dirección,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.642599836713,-33.4461413630335,1030,2,2013,13101,SANTIAGO,13,REGION METROPOLITANA,CURICO,CARMEN,0,CURICO / CARMEN,0,0,0,3,2
-70.6399562993437,-33.4505772753209,1031,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,MANUEL ANTONIO TOCORNAL,ARGOMEDO,0,MANUEL ANTONIO TOCORNAL / ARGOMEDO,0,0,0,1,1
-70.6393289610627,-33.4524329804976,1032,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,10 DE JULIO HUAMACHUCO,MANUEL ANTONIO TOCORNAL,0,10 DE JULIO HUAMACHUCO / MANUEL ANTONIO TOCORNAL,0,0,0,1,1
-70.6489140694287,-33.4434260237919,1033,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,ESTADO,0,LIBERTADOR BERNARDO O`HIGGINS / ESTADO,0,0,0,1,1
-70.6482816598707,-33.444441408744,1034,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LONDRES, ,46,LONDRES 46,0,0,0,0,1
-70.6475896936095,-33.443092364521,1035,2,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SAN ANTONIO,LIBERTADOR BERNARDO O`HIGGINS,0,SAN ANTONIO / LIBERTADOR BERNARDO O`HIGGINS,0,0,0,4,2
-70.6464443701116,-33.4415722152855,1036,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,MONEDA,ENRIQUE MAC IVER,0,MONEDA / ENRIQUE MAC IVER,0,0,1,0,1
-70.6462570539198,-33.4428203789573,1037,4,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,ENRIQUE MAC IVER,0,LIBERTADOR BERNARDO O`HIGGINS / ENRIQUE MAC IVER,0,1,0,2,4
-70.6483422498949,-33.4382282769134,1038,2,2013,13101,SANTIAGO,13,REGION METROPOLITANA,MERCED,SAN ANTONIO,0,MERCED / SAN ANTONIO,0,0,0,2,2
-70.648168650163,-33.4393578676714,1039,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,HUERFANOS,SAN ANTONIO,0,HUERFANOS / SAN ANTONIO,0,0,0,1,1
-70.6480296761286,-33.4405411074861,1040,2,2013,13101,SANTIAGO,13,REGION METROPOLITANA,AGUSTINAS,SAN ANTONIO,0,AGUSTINAS / SAN ANTONIO,0,0,0,2,2
-70.6468495182906,-33.4392313690324,1041,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,ENRIQUE MAC IVER,HUERFANOS,0,ENRIQUE MAC IVER / HUERFANOS,0,1,0,0,1
-70.6456111941013,-33.4379489151103,1042,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,MERCED,MIRAFLORES,0,MERCED / MIRAFLORES,0,0,0,0,1
-70.6454737336259,-33.4384971391316,1043,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,MIRAFLORES, ,350,MIRAFLORES 350,0,0,0,1,1
-70.6412097600224,-33.4429654243148,1044,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LIRA,DIAGONAL PARAGUAY,0,LIRA / DIAGONAL PARAGUAY,0,0,0,1,1
-70.6405540472314,-33.4402090885785,1045,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,PORTUGAL,LIBERTADOR BERNARDO O`HIGGINS,0,PORTUGAL / LIBERTADOR BERNARDO O`HIGGINS,0,1,0,0,1
-70.6397669803618,-33.4408580843331,1046,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,PORTUGAL,CARABINEROS DE CHILE,0,PORTUGAL / CARABINEROS DE CHILE,0,0,0,1,1
-70.6392436999367,-33.4524314003888,1047,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,10 DE JULIO HUAMACHUCO, ,450,10 DE JULIO HUAMACHUCO 450,0,0,0,1,1
-70.6361335754041,-33.4507300926196,1048,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,RAULI, ,639,RAULI 639,0,0,0,1,1
-70.6359600233364,-33.4461159427965,1049,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,PORTUGAL,MARIN,0,PORTUGAL / MARIN,0,0,0,1,1
-70.635296856065,-33.4482219319965,1050,2,2013,13101,SANTIAGO,13,REGION METROPOLITANA,PORTUGAL,SANTA ISABEL,0,PORTUGAL / SANTA ISABEL,0,0,0,1,2
-70.6351648796554,-33.452886119199,1051,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,COPIAPO,CUEVAS,0,COPIAPO / CUEVAS,0,1,0,0,1
-70.6333723680403,-33.451633615399,1052,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SAN CAMILO,10 DE JULIO HUAMACHUCO,0,SAN CAMILO / 10 DE JULIO HUAMACHUCO,0,0,0,0,1
-70.6326493194105,-33.4465628527934,1053,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,VICUNA MACKENNA, ,360,VICUNA MACKENNA 360,0,0,0,2,1
-70.6319134725287,-33.4483310656261,1054,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PASSY,VICUNA MACKENNA,0,PASSY / VICUNA MACKENNA,0,1,0,0,1
-70.6318382001728,-33.4484715999843,1055,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,VICUNA MACKENNA, ,576,VICUNA MACKENNA 576,0,1,0,0,1
-70.6309015058997,-33.4519491020694,1056,7,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,VICUNA MACKENNA,IRARRAZAVAL,0,VICUNA MACKENNA / IRARRAZAVAL,0,1,1,6,7
-70.630423166396,-33.4471169907564,1057,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,SANTA ISABEL,GENERAL BUSTAMANTE,0,SANTA ISABEL / GENERAL BUSTAMANTE,0,1,0,1,2
-70.6388831860102,-33.4417968209665,1058,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,MARCOLETA,PORTUGAL,0,MARCOLETA / PORTUGAL,0,0,0,1,1
-70.6378200119839,-33.4430184861142,1059,3,2013,13101,SANTIAGO,13,REGION METROPOLITANA,PORTUGAL,DIAGONAL PARAGUAY,0,PORTUGAL / DIAGONAL PARAGUAY,0,0,0,2,3
-70.6368843366428,-33.4445547458049,1060,2,2013,13101,SANTIAGO,13,REGION METROPOLITANA,PORTUGAL,CURICO,0,PORTUGAL / CURICO,0,0,0,2,2
-70.6364200418514,-33.4426147759511,1061,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SAN CAMILO,DIAGONAL PARAGUAY,0,SAN CAMILO / DIAGONAL PARAGUAY,0,0,0,1,1
-70.6349260781759,-33.4383698347,1062,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,CARABINEROS DE CHILE,VICUNA MACKENNA,0,CARABINEROS DE CHILE / VICUNA MACKENNA,0,0,0,1,1
-70.6344391978107,-33.4400540454578,1063,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,EULOGIA SANCHEZ,VICUNA MACKENNA,0,EULOGIA SANCHEZ / VICUNA MACKENNA,0,1,0,0,1
-70.6338965118146,-33.4418646046677,1064,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,VICUNA MACKENNA,RANCAGUA,0,VICUNA MACKENNA / RANCAGUA,0,1,0,0,1
-70.6334779151736,-33.4432927514593,1065,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,VICUNA MACKENNA,FRANCISCO BILBAO,0,VICUNA MACKENNA / FRANCISCO BILBAO,0,0,0,2,2
-70.6328568181876,-33.4454043182546,1066,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,VICUNA MACKENNA,MARIN,0,VICUNA MACKENNA / MARIN,0,0,0,1,1
-70.6324475789925,-33.4414146072983,1067,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,RAMON CARNICER,RANCAGUA,0,RAMON CARNICER / RANCAGUA,0,0,0,2,2
-70.6321127515022,-33.4427895816738,1068,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,FRANCISCO BILBAO,RAMON CARNICER,0,FRANCISCO BILBAO / RAMON CARNICER,0,1,0,2,2
-70.6309941657481,-33.4427323641073,1069,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,FRANCISCO BILBAO,GENERAL BUSTAMANTE,0,FRANCISCO BILBAO / GENERAL BUSTAMANTE,0,0,1,0,1
-70.6303010924215,-33.4392514059276,1070,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,MARIA LUISA SANTANDER,SEMINARIO,0,MARIA LUISA SANTANDER / SEMINARIO,0,1,0,1,1
-70.629937409284,-33.4408704626017,1071,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,RANCAGUA,SEMINARIO,0,RANCAGUA / SEMINARIO,0,0,0,1,1
-70.6295769088472,-33.4425165304135,1072,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,SEMINARIO,FRANCISCO BILBAO,0,SEMINARIO / FRANCISCO BILBAO,0,0,0,2,1
-70.6490445169908,-33.4371480778215,1073,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,MONJITAS, ,844,MONJITAS 844,0,1,0,0,1
-70.6487229652926,-33.4359300953976,1074,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SANTO DOMINGO,SAN ANTONIO,0,SANTO DOMINGO / SAN ANTONIO,0,0,0,1,1
-70.6485457394942,-33.4370441782462,1075,2,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SAN ANTONIO,MONJITAS,0,SAN ANTONIO / MONJITAS,0,0,0,2,2
-70.6471771206276,-33.4369090578067,1076,2,2013,13101,SANTIAGO,13,REGION METROPOLITANA,ENRIQUE MAC IVER,MONJITAS,0,ENRIQUE MAC IVER / MONJITAS,0,0,0,3,2
-70.6460152487047,-33.4347889267675,1077,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,ISMAEL VALDES VERGARA,MIRAFLORES,0,ISMAEL VALDES VERGARA / MIRAFLORES,0,1,0,0,1
-70.6457560730843,-33.4367385445481,1078,2,2013,13101,SANTIAGO,13,REGION METROPOLITANA,MONJITAS,MIRAFLORES,0,MONJITAS / MIRAFLORES,0,0,0,2,2
-70.6489583331605,-33.4337830917163,1079,2,2013,13101,SANTIAGO,13,REGION METROPOLITANA,ISMAEL VALDES VERGARA,DIAGONAL CERVANTES,0,ISMAEL VALDES VERGARA / DIAGONAL CERVANTES,0,0,0,2,2
-70.6482348375677,-33.4319696447832,1080,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,RECOLETA,BELLAVISTA,0,RECOLETA / BELLAVISTA,0,1,0,0,1
-70.6480035580178,-33.4334664215381,1081,2,2013,13101,SANTIAGO,13,REGION METROPOLITANA,CARDENAL JOSE MARIA CARO,ENRIQUE MAC IVER,0,CARDENAL JOSE MARIA CARO / ENRIQUE MAC IVER,0,0,0,2,2
-70.647580510632,-33.4311036363237,1082,3,2013,13127,RECOLETA,13,REGION METROPOLITANA,RECOLETA,ANTONIA LOPEZ DE BELLO,0,RECOLETA / ANTONIA LOPEZ DE BELLO,0,0,0,4,3
-70.6466248460598,-33.4330836278072,1083,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,BOMBERO FREDES,SANTA MARIA,0,BOMBERO FREDES / SANTA MARIA,0,1,0,0,1
-70.6454407294061,-33.4340862954462,1084,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,CARDENAL JOSE MARIA CARO,MIRAFLORES,0,CARDENAL JOSE MARIA CARO / MIRAFLORES,0,1,0,0,1
-70.6453769998486,-33.4355483997388,1085,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,SANTO DOMINGO, ,566,SANTO DOMINGO 566,0,0,0,1,1
-70.6450211776852,-33.4355040955375,1086,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,ISMAEL VALDES VERGARA, ,510,ISMAEL VALDES VERGARA 510,0,0,1,0,1
-70.6445091504769,-33.4329392335587,1087,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,BELLAVISTA, ,53,BELLAVISTA 53,0,0,0,2,1
-70.6434227838344,-33.4364575738579,1088,3,2013,13101,SANTIAGO,13,REGION METROPOLITANA,MONJITAS,JOSE MIGUEL DE LA BARRA,0,MONJITAS / JOSE MIGUEL DE LA BARRA,0,1,1,1,3
-70.6433408142271,-33.4376637661698,1089,2,2013,13101,SANTIAGO,13,REGION METROPOLITANA,VICTORIA SUBERCASEAUX,MERCED,0,VICTORIA SUBERCASEAUX / MERCED,0,2,0,0,2
-70.6423165997313,-33.4324263996586,1090,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,LORETO, ,154,LORETO 154,0,1,0,0,1
-70.648060696444,-33.428324012643,1091,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,DAVILA BAEZA, ,700,DAVILA BAEZA 700,0,0,0,0,1
-70.6470910465146,-33.4296324488784,1092,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,RECOLETA,SANTA FILOMENA,0,RECOLETA / SANTA FILOMENA,0,0,0,1,1
-70.6451749779428,-33.4232341484371,1093,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,RECOLETA,DOCTOR RAIMUNDO CHARLIN,0,RECOLETA / DOCTOR RAIMUNDO CHARLIN,0,0,0,1,1
-70.6445433346072,-33.4269842844971,1094,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,BUENOS AIRES, ,467,BUENOS AIRES 467,0,0,0,1,1
-70.6431717722595,-33.4301541069265,1095,2,2013,13127,RECOLETA,13,REGION METROPOLITANA,SANTA FILOMENA,RIO DE JANEIRO,0,SANTA FILOMENA / RIO DE JANEIRO,0,0,0,3,2
-70.6430983606008,-33.4260952327088,1096,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,MONTEVIDEO,DOMINICA,0,MONTEVIDEO / DOMINICA,0,1,0,0,1
-70.6389832149034,-33.4356107902058,1097,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,PURISIMA,CARDENAL JOSE MARIA CARO,0,PURISIMA / CARDENAL JOSE MARIA CARO,0,0,0,1,1
-70.638903785881,-33.4368924365367,1098,1,2013,13101,SANTIAGO,13,REGION METROPOLITANA,MERCED,ESTADOS UNIDOS,0,MERCED / ESTADOS UNIDOS,0,0,0,1,1
-70.6382082996732,-33.4304372998415,1099,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,SANTA FILOMENA, ,104,SANTA FILOMENA 104,0,0,0,1,1
-70.6371576550017,-33.4335516835633,1100,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,ERNESTO PINTO LAGARRIGUE,DARDIGNAC,0,ERNESTO PINTO LAGARRIGUE / DARDIGNAC,0,0,0,1,1
-70.6365284731105,-33.4375641042,1101,3,2013,13101,SANTIAGO,13,REGION METROPOLITANA,LIBERTADOR BERNARDO O`HIGGINS,RAMON CORVALAN MELGAREJO,0,LIBERTADOR BERNARDO O`HIGGINS / RAMON CORVALAN MELGAREJO,0,1,0,1,3
-70.6353770674976,-33.4356944793167,1102,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PIO NONO,SANTA MARIA,0,PIO NONO / SANTA MARIA,0,0,0,2,2
-70.6353691336785,-33.4363888845393,1103,3,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,ANDRES BELLO,PIO NONO,0,ANDRES BELLO / PIO NONO,0,3,1,0,3
-70.6352390836168,-33.4371907146797,1104,3,2013,13101,SANTIAGO,13,REGION METROPOLITANA,VICUNA MACKENNA,LIBERTADOR BERNARDO O`HIGGINS,0,VICUNA MACKENNA / LIBERTADOR BERNARDO O`HIGGINS,1,0,0,3,3
-70.6343906676951,-33.4346512072874,1105,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,BELLAVISTA, ,97,BELLAVISTA 97,0,1,0,0,1
-70.6329335996059,-33.436885900264,1106,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA, ,111,PROVIDENCIA 111,0,0,0,0,1
-70.631018845843,-33.4362042887968,1107,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,SEMINARIO,PROVIDENCIA,0,SEMINARIO / PROVIDENCIA,0,1,0,0,1
-70.6396053002444,-33.422942099898,1108,1,2013,13127,RECOLETA,13,REGION METROPOLITANA,SANTOS DUMONT, ,125,SANTOS DUMONT 125,0,0,0,1,1
-70.6290912011979,-33.4523889191133,1109,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,GENERAL BUSTAMANTE,IRARRAZAVAL,0,GENERAL BUSTAMANTE / IRARRAZAVAL,0,0,0,1,1
-70.628570755436,-33.4468855862008,1110,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,SANTA ISABEL,SEMINARIO,0,SANTA ISABEL / SEMINARIO,0,0,1,0,1
-70.6281965826062,-33.4525137117384,1111,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,SAN EUGENIO,IRARRAZAVAL,0,SAN EUGENIO / IRARRAZAVAL,0,0,1,0,1
-70.6274029866585,-33.4467295736109,1112,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,SANTA ISABEL,EMILIO VAISSE,0,SANTA ISABEL / EMILIO VAISSE,0,0,0,1,1
-70.6270969473662,-33.4523573610034,1113,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL,SEMINARIO,0,IRARRAZAVAL / SEMINARIO,0,0,0,1,1
-70.6246638756373,-33.4397964742279,1114,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,SALVADOR,RANCAGUA,0,SALVADOR / RANCAGUA,0,0,0,2,1
-70.6243292091257,-33.4409530770229,1115,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,SALVADOR,FRANCISCO BILBAO,0,SALVADOR / FRANCISCO BILBAO,0,0,0,0,1
-70.6234406537631,-33.450568238933,1116,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,SUCRE, ,412,SUCRE 412,0,1,0,0,1
-70.6229147877872,-33.4457422879761,1117,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,SANTA ISABEL,SALVADOR,0,SANTA ISABEL / SALVADOR,0,0,0,1,1
-70.6215538365403,-33.450305314039,1118,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,SALVADOR,SUCRE,0,SALVADOR / SUCRE,0,0,0,1,1
-70.6215173411524,-33.4392042652646,1119,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,JOSE MANUEL INFANTE,ALFEREZ REAL,0,JOSE MANUEL INFANTE / ALFEREZ REAL,0,0,1,0,1
-70.6183208016636,-33.4397774112985,1120,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,JOSE MIGUEL CLARO,FRANCISCO BILBAO,0,JOSE MIGUEL CLARO / FRANCISCO BILBAO,0,1,0,0,1
-70.6170095865232,-33.4531022289846,1121,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL, ,1353,IRARRAZAVAL 1353,0,1,0,0,1
-70.6164406996785,-33.4529406999533,1122,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL, ,1378,IRARRAZAVAL 1378,0,1,0,0,1
-70.6154197002589,-33.4400137998969,1123,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,MANUEL MONTT, ,1331,MANUEL MONTT 1331,0,0,1,0,1
-70.615281964591,-33.4406028162669,1124,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,MANUEL MONTT,PUYEHUE,0,MANUEL MONTT / PUYEHUE,0,0,0,1,1
-70.6146259532251,-33.4530481230724,1125,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,IRARRAZAVAL, ,1378,IRARRAZAVAL 1378,0,1,0,0,1
-70.6137496924943,-33.4475573716753,1126,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,RENGO,MANUEL MONTT,0,RENGO / MANUEL MONTT,0,0,0,1,1
-70.6134290563058,-33.44894134107,1127,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,MANUEL MONTT,SUCRE,0,MANUEL MONTT / SUCRE,0,1,0,0,1
-70.6122841563887,-33.4524362918014,1128,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,LEOPOLDO URRUTIA, ,1849,LEOPOLDO URRUTIA 1849,0,0,0,1,1
-70.6113170119705,-33.4464426790863,1129,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,DIAGONAL ORIENTE,ANTONIO VARAS,0,DIAGONAL ORIENTE / ANTONIO VARAS,0,1,0,1,2
-70.6103343488511,-33.4491786253932,1130,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,ANTONIO VARAS, ,2400,ANTONIO VARAS 2400,0,0,0,2,1
-70.61000494787,-33.4503556059264,1131,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,ANTONIO VARAS,CARRERA PINTO,0,ANTONIO VARAS / CARRERA PINTO,0,0,0,1,1
-70.6284968968143,-33.4350383924078,1132,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA,CONDELL,0,PROVIDENCIA / CONDELL,0,0,0,2,1
-70.6264627040905,-33.4336395509245,1133,4,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA,SALVADOR,0,PROVIDENCIA / SALVADOR,0,0,1,2,4
-70.6258760574341,-33.4331433697707,1134,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA,GENERAL SALVO,0,PROVIDENCIA / GENERAL SALVO,0,0,0,0,1
-70.6245095186993,-33.4301872937086,1135,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,HUELEN,ANDRES BELLO,0,HUELEN / ANDRES BELLO,0,0,0,1,1
-70.6235286308416,-33.4286772051888,1136,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,ANDRES BELLO,PEREZ VALENZUELA,0,ANDRES BELLO / PEREZ VALENZUELA,0,1,0,1,1
-70.623231699883,-33.430896699623,1137,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA, ,1065,PROVIDENCIA 1065,0,1,0,0,1
-70.622906200161,-33.4350106150478,1138,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,JOSE MANUEL INFANTE,DOCTOR HERNAN ALESSANDRI,0,JOSE MANUEL INFANTE / DOCTOR HERNAN ALESSANDRI,0,0,0,1,1
-70.6221902085113,-33.4299877629249,1139,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA,JOSE MIGUEL CLARO,0,PROVIDENCIA / JOSE MIGUEL CLARO,0,0,2,1,2
-70.6202447995578,-33.43235320024,1140,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,JOSE MIGUEL CLARO, ,300,JOSE MIGUEL CLARO 300,0,0,1,1,1
-70.6196946383968,-33.4337359339662,1141,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,JOSE MIGUEL CLARO,ELIODORO YANEZ,0,JOSE MIGUEL CLARO / ELIODORO YANEZ,0,0,0,2,2
-70.6192986758932,-33.4354726237625,1142,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,VALENZUELA CASTILLO,JOSE MIGUEL CLARO,0,VALENZUELA CASTILLO / JOSE MIGUEL CLARO,0,0,0,1,1
-70.6184370003672,-33.4316157004042,1143,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,MANUEL MONTT, ,352,MANUEL MONTT 352,0,0,0,1,1
-70.6174110798574,-33.4332697344107,1144,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,MANUEL MONTT,ELIODORO YANEZ,0,MANUEL MONTT / ELIODORO YANEZ,0,0,1,1,2
-70.6163142684887,-33.4328872302614,1145,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,ELIODORO YANEZ,GENERAL DEL CANTO,0,ELIODORO YANEZ / GENERAL DEL CANTO,0,1,0,0,1
-70.6158576017469,-33.4327308516474,1146,2,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,ANTONIO VARAS,ELIODORO YANEZ,0,ANTONIO VARAS / ELIODORO YANEZ,0,1,0,0,2
-70.6158245066956,-33.4382388421488,1147,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,MANUEL MONTT,ALFEREZ REAL,0,MANUEL MONTT / ALFEREZ REAL,0,0,0,1,1
-70.6152689001396,-33.4344916801469,1148,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,VALENZUELA CASTILLO,ANTONIO VARAS,0,VALENZUELA CASTILLO / ANTONIO VARAS,0,0,0,1,1
-70.6102995711682,-33.4316921104026,1149,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,ELIODORO YANEZ, ,1960,ELIODORO YANEZ 1960,0,0,0,1,1
-70.6180328072682,-33.430953106001,1150,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,GRANADEROS,DOCTOR MANUEL BARROS BORGONO,0,GRANADEROS / DOCTOR MANUEL BARROS BORGONO,0,0,0,1,1
-70.6177472185593,-33.4277461316786,1151,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA,ANTONIO VARAS,0,PROVIDENCIA / ANTONIO VARAS,0,0,0,1,1
-70.616553748057,-33.4308603975893,1152,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,ANTONIO VARAS, ,71,ANTONIO VARAS 71,0,1,0,1,1
-70.6147266188383,-33.4256210993343,1153,3,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA,LA CONCEPCION,0,PROVIDENCIA / LA CONCEPCION,0,1,0,3,3
-70.6142593158147,-33.4265152475806,1154,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,CARLOS ANTUNEZ,DOCTOR LUIS MIDDLETON,0,CARLOS ANTUNEZ / DOCTOR LUIS MIDDLETON,0,1,0,0,1
-70.6140543000658,-33.4249655996827,1155,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA, ,1912,PROVIDENCIA 1912,0,1,0,1,1
-70.6129372170789,-33.4239310303927,1156,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA,FRANCISCO NOGUERA,0,PROVIDENCIA / FRANCISCO NOGUERA,0,0,0,0,1
-70.6124400538653,-33.4291048768885,1157,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,CARLOS ANTUNEZ,MARCHANT PEREIRA,0,CARLOS ANTUNEZ / MARCHANT PEREIRA,0,1,0,0,1
-70.6124122000629,-33.4294328002835,1158,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,MARCHANT PEREIRA, ,533,MARCHANT PEREIRA 533,0,1,0,0,1
-70.6110364001098,-33.4238549999083,1159,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,11 DE SEPTIEMBRE, ,2085,11 DE SEPTIEMBRE 2085,0,1,0,0,1
-70.606438811302,-33.4720739059859,1160,2,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,ZANARTU,PEDRO DE VALDIVIA,0,ZANARTU / PEDRO DE VALDIVIA,1,0,0,2,2
-70.6063634427186,-33.4732923470641,1161,1,2013,13120,ÑUÑOA,13,REGION METROPOLITANA,PEDRO DE VALDIVIA,LOS AVELLANOS,0,PEDRO DE VALDIVIA / LOS AVELLANOS,0,0,0,1,1
-70.6016279878413,-33.4848036422743,1162,2,2013,13118,MACUL,13,REGION METROPOLITANA,QUILIN,EXEQUIEL FERNANDEZ,0,QUILIN / EXEQUIEL FERNANDEZ,0,0,0,2,2
-70.5993779173569,-33.4851835186045,1163,2,2013,13118,MACUL,13,REGION METROPOLITANA,QUILIN,MACUL,0,QUILIN / MACUL,0,1,0,1,2
