X,Y,FID,Intersecci,Comuna,Ciudad,Pais,Año,Clase,Cód_Comun,Región,Cód_Tipo,Tipo_Accid,Cód_Tip_1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Cód_Cal_1,Calle_Uno,Calle_Dos,Número,PiSANTAsde,PiSANTAs_1,Cód_Calza,Calzada,Tipo_Calza,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.629346,-33.433595,76,360 SANTA MARIA,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,4,ACERA O BERMA,131230489,0,SANTA MARIA, ,360,3,3,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6292840712146,-33.4922751539975,77,ALVAREZ DE TOLEDO @ LAS INDUSTRIAS,SAN JOAQUIN, , ,2017,1,13129,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131290018,131290310,ALVAREZ DE TOLEDO,LAS INDUSTRIAS, ,2,2,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.6288156715809,-33.5829849855102,78,SANTA ROSA @ BALDOMERO LILLO,LA PINTANA, , ,2017,1,13112,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131120761,131120048,SANTA ROSA,BALDOMERO LILLO, ,2,2,2,BIDIRECCIONAL,ASFALTO,1,0,0,1,2
-70.6286094970903,-33.5856435312284,79,SANTA ROSA @ GABRIELA,LA PINTANA, , ,2017,1,13112,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131120761,131120240,SANTA ROSA,GABRIELA, ,2,2,3,BIDIRECCIONAL CON BANDEJON,ASFALTO,0,1,0,0,1
-70.6285707551508,-33.4468855862349,80,SEMINARIO @ SANTA ISABEL,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230478,131230486,SEMINARIO,SANTA ISABEL, ,3, ,1,UNIDIRECCIONAL,MIXTO,0,1,0,1,2
-70.6285309508329,-33.4312639932359,81,541 BELLAVISTA,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230064,0,BELLAVISTA, ,541,3, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6284968964314,-33.4350383921422,82,PROVIDENCIA @ CONDELL,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,131230115,PROVIDENCIA,CONDELL, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,1,2
-70.6283497386035,-33.4551858622255,83,MANUEL ANTONIO MATTA @ GENERAL BUSTAMANTE,ÑUÑOA, , ,2017,1,13120,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200456,131200248,MANUEL ANTONIO MATTA,GENERAL BUSTAMANTE, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6283183,-33.5838789,84,12850 SANTA ROSA,LA PINTANA, , ,2017,1,13112,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131120761,0,SANTA ROSA, ,12850,2,2,2,BIDIRECCIONAL,ASFALTO,1,0,0,0,1
-70.6282888,-33.515403,85,LATINOAMERICA / LO OVALLE,SAN JOAQUIN,SANTIAGO,CHILE,2017,1,13129,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290334,131290320,LO OVALLE,LATINOAMERICA, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6281979660404,-33.516150579259,86,LATINOAMERICA @ SEBASTOPOL,SAN JOAQUIN, , ,2017,1,13129,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290320,131290580,LATINOAMERICA,SEBASTOPOL, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6281924980375,-33.3987507512037,87,EL SALTO @ SANTA MONICA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131270248,131270829,EL SALTO,SANTA MONICA, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6279813470911,-33.4903314065602,88,ALCALDE PEDRO ALARCON @ SALOMON SUMAR,SAN JOAQUIN, , ,2017,1,13129,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131290012,131290564,ALCALDE PEDRO ALARCON,SALOMON SUMAR, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,1,1,2
-70.6278929662019,-33.5915828409008,89,SANTA ROSA @ BATALLON CHACABUCO,LA PINTANA, , ,2017,1,13112,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131120761,131120053,SANTA ROSA,BATALLON CHACABUCO, ,2,2,2,BIDIRECCIONAL,ASFALTO,2,1,0,0,2
-70.6276847540518,-33.4503298868258,90,SEMINARIO @ MUJICA,ÑUÑOA, , ,2017,1,13120,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131200668,131200482,SEMINARIO,MUJICA, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6275432581875,-33.5950859835412,91,EL OMBU @ SANTA ROSA,LA PINTANA, , ,2017,1,13112,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131120196,131120761,EL OMBU,SANTA ROSA, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,2,1,0,3
-70.627492764252,-33.4393333932427,92,RICARDO MATTE PEREZ @ CONDELL,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131230464,131230115,RICARDO MATTE PEREZ,CONDELL, ,3, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6273007617126,-33.442007939536,93,FRANCISCO BILBAO @ CONDELL,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230205,131230115,FRANCISCO BILBAO,CONDELL, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,2,2
-70.6271485158592,-33.3772534839521,94,CAMINO AL BOSQUE DE SANTIAGO @ PRESIDENTE SALVADOR ALLENDE,HUECHURABA, , ,2017,1,13107,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131070034,131070325,CAMINO AL BOSQUE DE SANTIAGO,PRESIDENTE SALVADOR ALLENDE, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6269499469358,-33.5202098153878,95,PADRE ESTEBAN GUMUCIO VIVES  @ LA SERENA,LA GRANJA, , ,2017,1,13111,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131110149,131110307,PADRE ESTEBAN GUMUCIO VIVES,LA SERENA, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,1,1,2
-70.6267730647087,-33.3934588831409,96,AMERICO VESPUCIO @ HEROE PEDRO LIRA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,4,ACERA O BERMA,131270046,131270384,AMERICO VESPUCIO,HEROE PEDRO LIRA, ,1, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6267718,-33.5950623,97,2542 EL OMBU,LA PINTANA, , ,2017,1,13112,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131120196,0,EL OMBU, ,2542,2,2,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.6266884929213,-33.396689055576,98,EL SALTO @ LOS ZAPADORES,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270248,131270544,EL SALTO,LOS ZAPADORES, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6266658466585,-33.6107631430725,99,685 SANTA ROSA,PUENTE ALTO, , ,2017,1,13201,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,132012671,0,SANTA ROSA, ,685,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,0,1
-70.6266339060064,-33.504687010062,100,LAS INDUSTRIAS @ LLICO,SAN JOAQUIN, , ,2017,1,13129,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290310,131290333,LAS INDUSTRIAS,LLICO, ,2,2,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,0,0,1,1
-70.6262275,-33.3969527,101,202 LOS ZAPADORES,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131270544,0,LOS ZAPADORES, ,202,1,1,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6260982753132,-33.5375783146288,102,6 PONIENTE @ SAN GREGORIO,LA GRANJA, , ,2017,1,13111,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131110588,131110062,SAN GREGORIO,6 PONIENTE, , , ,2,BIDIRECCIONAL,CONCRETO,1,0,0,2,1
-70.6260553,-33.4310025,103,LOS MOLLES / STA MARIA,RECOLETA,SANTIAGO,CHILE,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270534,131270828,BOMBERO RAMON CORNEJO NUNEZ,SANTA MARIA, ,3, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,0,1
-70.625707,-33.3949568,104,EL SALTO / LOS CARDENALES,RECOLETA,SANTIAGO,CHILE,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131270248,131270520,EL SALTO,LOS CARDENALES, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6255155688593,-33.4303770892517,105,SANTA MARIA @ PASO HONDO,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230489,131230412,SANTA MARIA,PASO HONDO, ,3, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6252183924134,-33.5951255625635,106,EL OMBU @ EL OREGON,LA PINTANA, , ,2017,1,13112,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131120196,131120197,EL OMBU,EL OREGON, ,2,2,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.6251921469334,-33.4856554385477,107,1 DE MAYO @ ALCALDE CARLOS VALDOVINOS,SAN JOAQUIN, , ,2017,1,13129,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290001,131290011,1 DE MAYO,ALCALDE CARLOS VALDOVINOS, ,1,1,2,BIDIRECCIONAL,CONCRETO,1,0,0,0,1
-70.6251383732032,-33.4462001416109,108,SANTA ISABEL @ ITALIA,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230486,131230250,SANTA ISABEL,ITALIA, ,2, ,1,UNIDIRECCIONAL,CONCRETO,0,1,0,2,2
-70.6249341,-33.5134664,109,5993 LAS INDUSTRIAS,SAN JOAQUIN, , ,2017,1,13129,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131290310,0,LAS INDUSTRIAS, ,5993,2,2,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,1,0,1,1
-70.6249184293509,-33.4338303117054,110,100 GENERAL SALVO,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230227,0,GENERAL SALVO, ,100,2, ,1,UNIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.6248367,-33.5346793,111,EL TABO @ COMBARBALA,LA GRANJA, , ,2017,1,13111,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131110206,131110170,EL TABO,COMBARBALA, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6246638758544,-33.4397964742863,112,SALVADOR @ RANCAGUA,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230472,131230450,SALVADOR,RANCAGUA, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,1,0,1,2
-70.6245682,-33.3932867,113,3669 EL SALTO,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131270248,0,EL SALTO, ,3669,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6243202,-33.5960971,114,2641 LA PRIMAVERA,PUENTE ALTO, , ,2017,1,13201,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,132011450,0,LA PRIMAVERA, ,2641,1,1,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.6242873946301,-33.5596424675406,115,APOSTOL BARTOLOME @ APOSTOL FELIPE,LA PINTANA, , ,2017,1,13112,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131120027,131120029,APOSTOL BARTOLOME,APOSTOL FELIPE, ,1,1,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.6242628,-33.4010966,116,HEROES DE LA CONCEPCION / LOS MOLLES,RECOLETA,SANTIAGO,CHILE,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131270391,131270534,HEROES DE LA CONCEPCION,LOS, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6241874,-33.559971,117,APOSTOL FELIPE / STO TOMAS,LA PINTANA,SANTIAGO,CHILE,2017,1,13112,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131120772,131120029,SANTO TOMAS,APOSTOL FELIPE, ,1,1,2,BIDIRECCIONAL,CONCRETO,0,1,0,0,1
-70.6238719,-33.4458475,118,536 SANTA ISABEL,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230486,0,SANTA ISABEL, ,536,3, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6233887904042,-33.6141757038201,119,3695 RIO VOLCAN,PUENTE ALTO, , ,2017,1,13201,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,132012487,0,RIO VOLCAN, ,3695,1, ,1,UNIDIRECCIONAL,CONCRETO,0,0,1,0,1
-70.6233561669144,-33.4963413534915,120,CENTRAL @ PRESIDENTE SALVADOR ALLENDE,SAN JOAQUIN, , ,2017,1,13129,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131290115,131290438,CENTRAL,PRESIDENTE SALVADOR ALLENDE, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6232283,-33.4686593,121,1601 PASAJE 6,PEDRO AGUIRRE CERDA, , ,2017,1,13121,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131210465,0,PASAJE 6, ,1601,2, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6231903,-33.5216974,122,6597 LAS INDUSTRIAS,LA GRANJA, , ,2017,1,13111,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131110344,0,LAS INDUSTRIAS, ,6597,2,2,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,1,0,1,1
-70.6230658,-33.5584646,123,JOAQUIN EDWARDS BELLO / STO TOMAS,LA PINTANA,SANTIAGO,CHILE,2017,1,13112,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131120772,131120293,SANTO TOMAS,JOAQUIN EDWARDS BELLO, ,2,2,2,BIDIRECCIONAL,CONCRETO,0,1,0,0,1
-70.6230422,-33.4288983,124,1135 ANDRES BELLO,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230035,0,ANDRES BELLO, ,1135,3,3,2,BIDIRECCIONAL,ASFALTO,1,0,0,0,1
-70.6229498686318,-33.5320530761934,125,TOME @ LA SERENA,LA GRANJA, , ,2017,1,13111,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131110623,131110307,TOME,LA SERENA, ,1,1,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.6227559,-33.5909326,126,13678 CAPITAN ANDRES LAYSECA,LA PINTANA, , ,2017,1,13112,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131120084,0,CAPITAN ANDRES LAYSECA, ,13678,1,1,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.6227076,-33.5447177,127,LA SERENA / MANUEL RODRIGUEZ,LA GRANJA,SANTIAGO,CHILE,2017,1,13111,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131110421,131110307,MANUEL RODRIGUEZ,LA SERENA, ,2,2,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,1,0,1,2
-70.6223679,-33.4666908,128,CARLOS DITTBORN @ SAN EUGENIO,ÑUÑOA, , ,2017,1,13120,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200105,131200655,CARLOS DITTBORN,SAN EUGENIO, ,3,3,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6223167,-33.478993,129,JUAN SEBASTIAN BACH / VICUNA MACKENNA,SAN JOAQUIN,SANTIAGO,CHILE,2017,1,13129,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290636,131290282,VICUNA MACKENNA,JUAN SEBASTIAN BACH, ,2,2,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,1,0,0,1
-70.6221902085989,-33.4299877626862,130,PROVIDENCIA @ JOSE MIGUEL CLARO,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,131230268,PROVIDENCIA,JOSE MIGUEL CLARO, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6220896938993,-33.466516317509,131,LO ENCALADA @ CARLOS DITTBORN,ÑUÑOA, , ,2017,1,13120,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200391,131200105,LO ENCALADA,CARLOS DITTBORN, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6219418,-33.4753021,132,1045 RODRIGO DE ARAYA,ÑUÑOA, , ,2017,1,13120,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131200637,0,RODRIGO DE ARAYA, ,1045,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6218858125418,-33.4554233605389,133,FERNANDEZ CONCHA @ JOSE DOMINGO CANAS,ÑUÑOA, , ,2017,1,13120,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131200221,131200305,FERNANDEZ CONCHA,JOSE DOMINGO CANAS, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6215538369871,-33.4503053136451,134,SALVADOR @ SUCRE,ÑUÑOA, , ,2017,1,13120,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200648,131200689,SALVADOR,SUCRE, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6214063705917,-33.4608766830717,135,GRECIA @ SUR,ÑUÑOA, , ,2017,1,13120,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200256,131200693,GRECIA,SUR, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6213512727273,-33.6336214272727,136,2939 EYZAGUIRRE,PUENTE ALTO, , ,2017,1,13201,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,132011049,0,EYZAGUIRRE, ,2939,1,1,2,BIDIRECCIONAL,ASFALTO,0,1,0,1,2
-70.6210016498521,-33.5078309875061,137,DEPARTAMENTAL @ HAYDN,SAN JOAQUIN, , ,2017,1,13129,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131290160,131290241,DEPARTAMENTAL,HAYDN, ,2,2,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,1,0,0,1
-70.6209093451219,-33.6231790975666,138,CHILOE @ SARGENTO MENADIER,PUENTE ALTO, , ,2017,1,13201,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132010546,132012620,CHILOE,SARGENTO MENADIER, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,1,0,1,1
-70.6207832,-33.3933492,139,4002 DEL PARQUE,HUECHURABA, , ,2017,1,13107,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131070059,0,DEL PARQUE, ,4002,2,2,2,BIDIRECCIONAL,ASFALTO,1,0,0,0,1
-70.6203858,-33.6198336,140,CALLE 1 / EL SAUCE,PUENTE ALTO,SANTIAGO,CHILE,2017,1,13201,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,132010877,132010297,EL SAUCE,CALLE 1, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6203615865984,-33.4288212521923,141,PROVIDENCIA @ MANUEL MONTT,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230437,131230367,PROVIDENCIA,MANUEL MONTT, ,4, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6203288457476,-33.5414408600201,142,LA SERENA @ AMERICO VESPUCIO,LA GRANJA, , ,2017,1,13111,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131110307,131110089,LA SERENA,AMERICO VESPUCIO, ,2,2,3,BIDIRECCIONAL CON BANDEJON,ASFALTO,0,1,0,0,1
-70.6202964333555,-33.5618430936115,143,747 PABLO VI,LA PINTANA, , ,2017,1,13112,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131120527,0,PABLO VI, ,747,1,1,2,BIDIRECCIONAL,CONCRETO,0,0,1,0,1
-70.6199957,-33.4325471,144,300 JOSE MIGUEL CLARO,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230268,0,JOSE MIGUEL CLARO, ,300,2, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6198077,-33.4532972,145,1060 IRARRAZAVAL,ÑUÑOA, , ,2017,1,13120,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131200285,0,IRARRAZAVAL, ,1060,4,4,2,BIDIRECCIONAL,ASFALTO,0,1,0,1,1
-70.6195921,-33.5454004,146,852 MANUEL RODRIGUEZ,LA GRANJA, , ,2017,1,13111,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131110421,0,MANUEL RODRIGUEZ, ,852,2,2,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.6194057768867,-33.5062075940456,147,5462 CANADA,SAN JOAQUIN, , ,2017,1,13129,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131290084,0,CANADA, ,5462,1,1,2,BIDIRECCIONAL,ASFALTO,0,1,0,1,1
-70.6189907,-33.4221509,148,CARLOS WALKER MARTINEZ / STA MARIA,PROVIDENCIA,SANTIAGO,CHILE,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230489,131230096,SANTA MARIA,CARLOS MARTINEZ, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6189673,-33.4241256,149,ANDRES BELLO @ PEREZ VALENZUELA,PROVIDENCIA, , ,2017,1,13123,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230035,131230425,ANDRES BELLO,PEREZ VALENZUELA, ,3,3,2,BIDIRECCIONAL,ASFALTO,0,2,0,0,1
-70.6189220917517,-33.5048839641037,150,LLICO @ MAIHUE,SAN JOAQUIN, , ,2017,1,13129,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131290333,131290363,LLICO,MAIHUE, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,0,1
