X,Y,FID,OBJECTID,ICOUNT,Region,Comuna,Match_Addr,Calle1,Calle2,Numero,Fallecidos,Graves,Mgrave,Leve,Ileso
-70.6309015132193,-33.4519491061859,1527,844,2,REGION METROPOLITANA,NUNOA,"VICUNA MACKENNA & IRARRAZAVAL, SANTIAGO",VICUNA MACKENNA,IRARRAZAVAL,0,1,0,0,1,2
-70.6308987976486,-33.4653906164761,1528,845,1,REGION METROPOLITANA,SANTIAGO,"PORTUGAL & MAULE, SANTIAGO",PORTUGAL,MAULE,0,0,0,0,0,2
-70.6324766364358,-33.5514421865898,1529,846,1,REGION METROPOLITANA,SAN RAMON,"RIQUELME & SANTA ROSA, LA GRANJA",RIQUELME,STA ROSA,0,0,0,0,0,2
-70.6311401100444,-33.4903107724872,1530,847,1,REGION METROPOLITANA,SAN JOAQUIN,"ALCALDE PEDRO ALARCON & LOS COPIHUES, SAN JOAQUIN",PEDRO ALARCON,LOS COPIHUES,0,0,1,0,0,1
-70.6304148989119,-33.4532287709175,1531,848,1,REGION METROPOLITANA,NUNOA,"888 VICUNA MACKENNA, NUNOA",VICUNA MACKENNA, ,888,0,1,0,0,1
-70.6322553156477,-33.553135416843,1532,849,1,REGION METROPOLITANA,SAN RAMON,"SANTA ROSA & JOSE SANTOS GONZALEZ VERA, SAN RAMON",STA ROSA,JOSE SANTOS GONZALES VERA,0,0,0,1,0,1
-70.6302095703233,-33.4540567149307,1533,850,1,REGION METROPOLITANA,NUNOA,"VICUNA MACKENNA & PEDRO DE ONA, NUNOA",VICUNA MACKENNA,PEDRO DE ONA,0,0,0,0,1,1
-70.6299374145132,-33.4408704667754,1534,851,2,REGION METROPOLITANA,PROVIDENCIA,"RANCAGUA & SEMINARIO, PROVIDENCIA",RANCAGUA,SEMINARIO,0,0,0,0,1,3
-70.6312729856401,-33.5126138473044,1535,852,1,REGION METROPOLITANA,SAN JOAQUIN,"VARAS MENA & JUAN PLANAS, SAN JOAQUIN",VARAS MENA,JUAN PLANAS,0,0,1,0,0,1
-70.6298092713641,-33.455484339369,1536,853,6,REGION METROPOLITANA,NUNOA,"MANUEL ANTONIO MATTA & VICUNA MACKENNA, NUNOA",MANUEL ANTONIO MATTA,VICUNA MACKENNA,0,0,1,0,7,5
-70.629347045662,-33.432023154486,1537,854,1,REGION METROPOLITANA,PROVIDENCIA,"BELLAVISTA & ARZOBISPO CASANOVA, PROVIDENCIA",BELLAVISTA,ARZ CASANOVA,0,0,0,0,1,1
-70.6315664149634,-33.5562255744856,1538,855,1,REGION METROPOLITANA,SAN RAMON,"SANTA ROSA & SARGENTO CANDELARIA, SAN RAMON",STA ROSA,SGTO CANDELARIA,0,0,0,0,1,1
-70.6292307256623,-33.4538571920726,1539,856,1,REGION METROPOLITANA,NUNOA,"PEDRO DE ONA & PEDRO DE ONA, NUNOA",PEDRO DE ONA,PEDRO DE ONA,0,0,0,1,0,1
-70.6281924550743,-33.3987516572102,1540,857,1,REGION METROPOLITANA,RECOLETA,"EL SALTO & SANTA MONICA, RECOLETA",EL SALTO,STA MONICA,0,0,0,0,2,0
-70.6304642452795,-33.5282502234847,1541,858,1,REGION METROPOLITANA,LA GRANJA,"LINARES & LOS VILOS, LA GRANJA",LINARES,LOS VILOS,0,0,1,0,0,1
-70.6296672295903,-33.4860153883996,1542,859,1,REGION METROPOLITANA,SAN JOAQUIN,"DARWIN & LAS INDUSTRIAS, SAN JOAQUIN",DARWIN,LAS INDUSTRIAS,0,0,0,0,1,1
-70.631001766851,-33.558061535548,1543,860,2,REGION METROPOLITANA,LA PINTANA,"SANTA ROSA & VENANCIA LEIVA, LA GRANJA",STA ROSA,VENANCIA LEIVA,0,0,0,1,1,2
-70.6307915243124,-33.5597980809901,1544,861,1,REGION METROPOLITANA,LA PINTANA,"LOS MANANTIALES & SANTA ROSA, LA PINTANA",LOS MANANTIALES,STA ROSA,0,0,1,0,0,1
-70.6285707656758,-33.4468855840675,1545,862,2,REGION METROPOLITANA,PROVIDENCIA,"SANTA ISABEL & SEMINARIO, PROVIDENCIA",STA ISABEL,SEMINARIO,0,0,0,0,2,2
-70.6306875858271,-33.560909137099,1546,863,1,REGION METROPOLITANA,LA PINTANA,"GENERAL FRANCISCO FRANCO & SANTA ROSA, LA PINTANA",GRAL FRANCISCO FRANCO,STA ROSA,0,0,1,0,0,1
-70.6306606604652,-33.5597827799215,1547,864,5,REGION METROPOLITANA,LA PINTANA,"SANTA ROSA & SANTO TOMAS, LA PINTANA",STA ROSA,STO TOMAS,0,0,2,0,6,4
-70.6293353984956,-33.4903665428892,1548,865,2,REGION METROPOLITANA,SAN JOAQUIN,"ALCALDE PEDRO ALARCON & LAS INDUSTRIAS, SAN JOAQUIN",ALC PEDRO ALARCON,LAS INDUSTRIAS,0,0,1,0,0,3
-70.6292840688998,-33.4922751556062,1549,866,1,REGION METROPOLITANA,SAN JOAQUIN,"LAS INDUSTRIAS & ALVAREZ DE TOLEDO, SAN JOAQUIN",LAS INDUSTRIAS,ALVAREZ DE TOLEDO,0,0,0,0,0,1
-70.6294140491821,-33.5033648195447,1550,868,1,REGION METROPOLITANA,SAN JOAQUIN,"BENOZZO GOZZOLI & PIRAMIDE, SAN JOAQUIN",BENOZZO GOZZOLI,PIRAMIDE,0,0,0,0,1,1
-70.6303506504221,-33.5657998607721,1551,869,3,REGION METROPOLITANA,LA PINTANA,"SANTA ROSA & OBSERVATORIO, LA PINTANA",STA ROSA,OBSERVATORIO,0,1,3,0,0,3
-70.6290413972481,-33.496162110798,1552,870,1,REGION METROPOLITANA,SAN JOAQUIN,"216 PRESIDENTE SALVADOR ALLENDE, SAN JOAQUIN",PDTE SALVADOR ALLENDE, ,216,0,1,0,0,1
-70.6302862791901,-33.5634944273347,1553,871,1,REGION METROPOLITANA,LA PINTANA,"SANTA ROSA & GENERAL ARRIAGADA, LA PINTANA",STA ROSA,GRAL ARRIAGADA,0,0,1,0,0,1
-70.6289785847214,-33.5072056244487,1554,872,1,REGION METROPOLITANA,SAN JOAQUIN,"DEPARTAMENTAL & BENOZZO GOZZOLI, SAN JOAQUIN",DEPARTAMENTAL,BENOZZO GOZZOLI,0,0,0,0,1,1
-70.6296991775275,-33.5457194547034,1555,873,1,REGION METROPOLITANA,LA GRANJA,"DIAGONAL SUR ORIENTE & TACORA, LA GRANJA",DIAG SUR ORIENTE,TACORA,0,0,0,0,1,1
-70.6280154680902,-33.4618361661917,1556,874,1,REGION METROPOLITANA,SANTIAGO,"MIGUEL LEON PRADO & VICUNA MACKENNA, NUNOA",MIGUEL LEON PRADO,VICUNA MACKENNA,0,0,0,0,1,1
-70.6279779609665,-33.4617305390709,1557,875,1,REGION METROPOLITANA,NUNOA,"1452 VICUNA MACKENNA, NUNOA",VICUNA MACKENNA, ,1452,0,0,0,1,1
-70.629476509393,-33.5492935785312,1558,876,1,REGION METROPOLITANA,LA GRANJA,"LAS UVAS Y EL VIENTO & SOFIA EASTMAN DE HUNNEUS, LA GRANJA",LAS UVAS Y EL VIENTO,SOFIA EASTMAN DE HUNNEUS,0,0,0,0,1,1
-70.6272181653495,-33.4302208598812,1559,877,1,REGION METROPOLITANA,PROVIDENCIA,"30 MONTE CARMELO, PROVIDENCIA",MONTE CARMELO, ,30,0,0,0,1,1
-70.6289769744584,-33.5325310814109,1560,878,1,REGION METROPOLITANA,LA GRANJA,"231 TOME, LA GRANJA",TOME, ,231,0,0,0,1,1
-70.6282513923674,-33.4938551352513,1561,879,1,REGION METROPOLITANA,SAN JOAQUIN,"COMERCIO & RIO YELCHO, SAN JOAQUIN",COMERCIO,RIO YELCHO,0,0,0,0,1,1
-70.6290198042628,-33.5375309015875,1562,880,2,REGION METROPOLITANA,LA GRANJA,"SAN GREGORIO & LOS VILOS, LA GRANJA",SAN GREGORIO,LOS VILOS,0,0,0,0,1,3
-70.6292349385234,-33.5510552936776,1563,881,1,REGION METROPOLITANA,LA GRANJA,"CANTO GENERAL & SOFIA EASTMAN DE HUNNEUS, LA GRANJA",CANTO GENERAL,SOFIA EASTMAN DE HUNNEUS,0,0,0,0,1,0
-70.6284294258759,-33.5146595371636,1564,882,1,REGION METROPOLITANA,SAN JOAQUIN,"LATINOAMERICA & LA CASTRINA, SAN JOAQUIN",LATINOAMERICA,LA CASTRINA,0,0,0,0,1,1
-70.6269430645557,-33.4569254213775,1565,883,1,REGION METROPOLITANA,NUNOA,"520 SAN EUGENIO, NUNOA",SAN EUGENIO, ,520,0,1,0,0,1
-70.6264608019692,-33.4314658343357,1566,884,1,REGION METROPOLITANA,PROVIDENCIA,"SANTA MARIA & PUENTE DEL ARZOBISPO, PROVIDENCIA",STA MARIA,PTE DEL ARZOBISPO,0,0,0,0,1,1
-70.6264626983063,-33.4336395579202,1567,885,3,REGION METROPOLITANA,PROVIDENCIA,"PROVIDENCIA & SALVADOR, PROVIDENCIA",PROVIDENCIA,SALVADOR,0,0,2,0,2,2
-70.6268566463226,-33.457346757767,1568,886,1,REGION METROPOLITANA,NUNOA,"SAN EUGENIO & CRESCENTE ERRAZURIZ, NUNOA",SAN EUGENIO,CRESCENTE ERRAZURIZ,0,0,1,0,0,1
-70.6279453812824,-33.5178118643327,1569,887,1,REGION METROPOLITANA,SAN JOAQUIN,"CARDENAL RAUL SILVA HENRIQUEZ & LO OVALLE, LA GRANJA",LATINOAMERICA,LO OVALLE,0,0,0,1,0,1
-70.6290277165839,-33.5829552873304,1570,888,2,REGION METROPOLITANA,LA PINTANA,"SANTA ROSA & BALDOMERO LILLO, LA PINTANA",STA ROSA,BALDOMERO LILLO,0,0,1,0,1,2
-70.6273336517993,-33.4962116838057,1571,889,1,REGION METROPOLITANA,SAN JOAQUIN,"PRESIDENTE SALVADOR ALLENDE & CONCEPCION, SAN JOAQUIN",PDTE SALVADOR ALLENDE,CONCEPCION,0,0,1,0,0,1
-70.6268034558397,-33.4711846426409,1572,890,1,REGION METROPOLITANA,SANTIAGO,"FRANKLIN & SANTA ELENA, SANTIAGO",FRANKLIN,STA ELENA,0,0,0,0,0,2
-70.6259342412619,-33.430800123465,1573,891,1,REGION METROPOLITANA,PROVIDENCIA,"760 SANTA MARIA, PROVIDENCIA",STA MARIA, ,760,0,1,0,0,1
-70.6258796393048,-33.4318612470174,1574,892,1,REGION METROPOLITANA,PROVIDENCIA,"ANDRES BELLO & DEL ARZOBISPO, PROVIDENCIA",ANDRES BELLO,ELIODORO YANEZ,0,0,0,0,2,0
-70.6264811831593,-33.4723084814497,1575,893,1,REGION METROPOLITANA,SAN JOAQUIN,"SANTA ELENA & CELIA SOLAR, SAN JOAQUIN",STA ELENA,CELIA SOLAR,0,0,0,0,0,2
-70.6285773276524,-33.5856324917892,1576,894,3,REGION METROPOLITANA,LA PINTANA,"SANTA ROSA & GABRIELA, LA PINTANA",STA ROSA,GABRIELA,0,0,2,0,1,2
-70.6285143950339,-33.5842883665969,1577,895,1,REGION METROPOLITANA,LA PINTANA,"12882 SANTA ROSA, LA PINTANA",STA ROSA, ,12881,0,0,1,0,1
-70.628477703669,-33.5845923881117,1578,896,1,REGION METROPOLITANA,LA PINTANA,"12900 SANTA ROSA, LA PINTANA",STA ROSA, ,12900,0,1,0,0,1
-70.6257695114925,-33.4439914059495,1579,897,1,REGION METROPOLITANA,PROVIDENCIA,"MARIN & ITALIA, PROVIDENCIA",MARIN,ITALIA,0,0,0,1,0,0
-70.6255921782604,-33.4368699697595,1580,898,1,REGION METROPOLITANA,PROVIDENCIA,"325 SALVADOR, PROVIDENCIA",SALVADOR, ,325,0,1,0,0,1
-70.6253806809593,-33.4371400243542,1581,899,1,REGION METROPOLITANA,PROVIDENCIA,"364 SALVADOR, PROVIDENCIA",SALVADOR, ,364,0,0,1,0,1
-70.6281773195589,-33.5878233711268,1582,900,1,REGION METROPOLITANA,LA PINTANA,"SANTA ROSA & MIGUEL ANGEL, LA PINTANA",STA ROSA,MIGUEL ANGEL,0,0,0,0,0,2
-70.6250885858565,-33.4415264776368,1583,901,1,REGION METROPOLITANA,PROVIDENCIA,"FRANCISCO BILBAO & BILBAO INTERIOR, PROVIDENCIA",FRANCISCO BILBAO,BILBAO INT,0,0,0,1,0,0
-70.6239487104978,-33.3915985181189,1584,902,1,REGION METROPOLITANA,HUECHURABA,"4151 EL SALTO, HUECHURABA",EL SALTO, ,4151,0,0,0,0,2
-70.6245063371581,-33.430188307461,1585,903,1,REGION METROPOLITANA,PROVIDENCIA,"ANDRES BELLO & HUELEN, PROVIDENCIA",ANDRES BELLO,HUELEN,0,0,0,0,1,1
-70.6250816552187,-33.4618010938589,1586,904,1,REGION METROPOLITANA,NUNOA,"1065 SAN EUGENIO, NUNOA",SAN EUGENIO, ,1065,0,1,0,0,1
-70.6246638817074,-33.4397964811988,1587,905,1,REGION METROPOLITANA,PROVIDENCIA,"SALVADOR & RANCAGUA, PROVIDENCIA",SALVADOR,RANCAGUA,0,0,0,0,1,1
-70.6274824446681,-33.595078655648,1588,906,2,REGION METROPOLITANA,LA PINTANA,"SANTA ROSA & EL OMBU, LA PINTANA",STA ROSA,EL OMBU,0,0,0,0,3,3
-70.6264741116318,-33.5494820074016,1589,907,1,REGION METROPOLITANA,LA GRANJA,"9911 CREPUSCULARIO, LA GRANJA",CREPUSCULARIO, ,9911,0,0,0,1,0
-70.6240930286505,-33.4316519373577,1590,908,1,REGION METROPOLITANA,PROVIDENCIA,"923 PROVIDENCIA, PROVIDENCIA",PROVIDENCIA, ,923,0,1,0,0,1
-70.6251506584219,-33.4932267660472,1591,909,1,REGION METROPOLITANA,SAN JOAQUIN,"3704 RIO CISNES, SAN JOAQUIN",RIO CISNES, ,3694,0,0,0,0,2
-70.625839711981,-33.5301817828685,1592,910,1,REGION METROPOLITANA,LA GRANJA,"417 COMBARBALA, LA GRANJA",COMBARBALA, ,417,0,0,1,0,1
-70.627031469662,-33.6077974275441,1593,911,1,REGION METROPOLITANA,LA PINTANA,"15545 SANTA ROSA, LA PINTANA",STA ROSA, ,15545,0,1,0,0,1
-70.6250686009514,-33.5117155548387,1594,912,1,REGION METROPOLITANA,SAN JOAQUIN,"LAS INDUSTRIAS & VARAS MENA, SAN JOAQUIN",LAS INDUSTRIAS,VARAS MENA,0,0,0,0,2,1
-70.623835684093,-33.4506001108787,1595,913,1,REGION METROPOLITANA,NUNOA,"SUCRE & ITALIA, NUNOA",SUCRE,ITALIA,0,0,0,0,1,1
-70.6245430973081,-33.4886994843677,1596,914,1,REGION METROPOLITANA,SAN JOAQUIN,"3420 1 DE MAYO, SAN JOAQUIN",1 DE MAYO, ,3420,0,0,0,1,1
-70.6267953039308,-33.6114524290125,1597,915,2,REGION METROPOLITANA,LA PINTANA,"SANTA ROSA & CAMINO EL MARISCAL, LA PINTANA",STA ROSA,CAMINO EL MARISCAL,0,0,2,0,0,2
-70.6249343399694,-33.5135743536019,1598,916,1,REGION METROPOLITANA,SAN JOAQUIN,"LAS INDUSTRIAS & AQUILES, SAN JOAQUIN",LAS INDUSTRIAS,AQUILES,0,0,1,0,0,1
-70.6246536993154,-33.500265318969,1599,917,1,REGION METROPOLITANA,SAN JOAQUIN,"VECINAL SUR & URETA COX, SAN JOAQUIN",VECINAL,URETA COX,0,0,0,0,1,1
-70.6235644676558,-33.4435513561465,1600,918,1,REGION METROPOLITANA,PROVIDENCIA,"MARIN & SALVADOR, PROVIDENCIA",MARIN,SALVADOR,0,0,2,0,0,0
-70.6237084000301,-33.4586636996133,1601,919,1,REGION METROPOLITANA,NUNOA,"GRECIA & SUAREZ MUJICA, NUNOA",GRECIA,SUAREZ MUJICA,0,0,0,1,1,0
-70.6242672607608,-33.4902377724849,1602,920,1,REGION METROPOLITANA,SAN JOAQUIN,"1 DE MAYO & ALCALDE PEDRO ALARCON, SAN JOAQUIN",1 DE MAYO,ALC PEDRO ALARCON,0,0,0,0,1,1
-70.6246649780184,-33.5132521371978,1603,921,1,REGION METROPOLITANA,SAN JOAQUIN,"LAS INDUSTRIAS & DALCAHUE, SAN JOAQUIN",LAS INDUSTRIAS,DALCAHUE,0,0,0,0,1,0
-70.6232745093453,-33.4394456765777,1604,922,1,REGION METROPOLITANA,PROVIDENCIA,"750 RANCAGUA, PROVIDENCIA",RANCAGUA, ,750,0,1,0,0,1
-70.6231375848976,-33.4342590670096,1605,923,1,REGION METROPOLITANA,PROVIDENCIA,"JOSE MANUEL INFANTE & BRAVO, PROVIDENCIA",JOSE MANUEL INFANTE,BRAVO,0,0,0,0,1,1
-70.6229819753452,-33.428849261428,1606,924,1,REGION METROPOLITANA,PROVIDENCIA,"1135 ANDRES BELLO, PROVIDENCIA",ANDRES BELLO, ,1135,0,1,0,0,1
-70.6237607206079,-33.4717122538183,1607,925,1,REGION METROPOLITANA,NUNOA,"GUILLERMO MANN & VICUNA MACKENNA, NUNOA",GUILLERMO MANN,VICUNA MACKENNA,0,0,0,0,1,1
-70.6249126246509,-33.5346741449456,1608,926,1,REGION METROPOLITANA,LA GRANJA,"8143 EL TABO, LA GRANJA",EL TABO, ,8143,0,0,0,1,2
-70.6235194707775,-33.4668413379538,1609,927,1,REGION METROPOLITANA,NUNOA,"CARLOS DITTBORN & SAN EUGENIO, NUNOA",CARLOS DITTBORN,SAN EUGENIO,0,0,1,0,0,1
-70.6264668062713,-33.6254827395727,1610,928,1,REGION METROPOLITANA,PUENTE ALTO,"CURACO DE VELEZ & ANCUD, PUENTE ALTO",CURACO DE VELEZ,ANCUD,0,0,2,0,0,1
-70.625041632195,-33.5505603149756,1611,929,1,REGION METROPOLITANA,LA GRANJA,"JOAQUIN EDWARDS BELLO & CANTO GENERAL, LA GRANJA",JOAQUIN EDWARDS BELLO,CANTO GENERAL,0,0,0,0,1,1
-70.6238811464061,-33.4924496109981,1612,930,1,REGION METROPOLITANA,SAN JOAQUIN,"CASTELAR NORTE & CENTRAL, SAN JOAQUIN",CASTELAR NORTE,CENTRAL,0,0,0,0,1,1
-70.6238248998573,-33.4932098297314,1613,931,1,REGION METROPOLITANA,SAN JOAQUIN,"CENTRAL & CASTELAR SUR, SAN JOAQUIN",CENTRAL,CASTELAR SUR,0,0,0,0,1,1
-70.6225060910509,-33.427495477918,1614,932,1,REGION METROPOLITANA,PROVIDENCIA,"ANDRES BELLO & MANUEL MONTT, PROVIDENCIA",ANDRES BELLO,MANUEL MONTT,0,0,0,0,1,1
-70.6255754412036,-33.5950599883089,1615,933,1,REGION METROPOLITANA,LA PINTANA,"2670 EL OMBU, LA PINTANA",EL OMBU, ,2669,0,0,0,1,2
-70.6227655764782,-33.4456523841676,1616,934,1,REGION METROPOLITANA,PROVIDENCIA,"612 SANTA ISABEL, PROVIDENCIA",STA ISABEL, ,612,0,0,0,1,1
-70.6243906809811,-33.5444318249514,1617,935,2,REGION METROPOLITANA,LA GRANJA,"JOAQUIN EDWARDS BELLO & MANUEL RODRIGUEZ, LA GRANJA",JOAQUIN EDWARDS BELLO,MANUEL RODRIGUEZ,0,0,1,0,2,2
-70.6221901638372,-33.429988662173,1618,936,1,REGION METROPOLITANA,PROVIDENCIA,"PROVIDENCIA & JOSE MIGUEL CLARO, PROVIDENCIA",PROVIDENCIA,JOSE MIGUEL CLARO,0,0,1,0,0,1
-70.6230249469408,-33.4749240022667,1619,937,3,REGION METROPOLITANA,NUNOA,"RODRIGO DE ARAYA & VICUNA MACKENNA, NUNOA",RODRIGO DE ARAYA,VICUNA MACKENNA,0,0,1,0,2,3
-70.6251084025969,-33.5962091855008,1620,938,1,REGION METROPOLITANA,LA PINTANA,"PRIMAVERA & EL OREGON, LA PINTANA",PRIMAVERA,EL OREGON,0,0,0,0,1,1
-70.6236032939139,-33.5193926497374,1621,939,1,REGION METROPOLITANA,LA GRANJA,"LAS INDUSTRIAS & CENTRAL, LA GRANJA",LAS INDUSTRIAS,CENTRAL,0,0,0,0,1,1
-70.6211378488536,-33.3876476252003,1622,940,1,REGION METROPOLITANA,HUECHURABA,"4651 PALACIO RIESCO, HUECHURABA",PALACIO RIESCO, ,4651,1,0,0,0,1
-70.6239655703109,-33.5562784165133,1623,941,1,REGION METROPOLITANA,LA GRANJA,"JOAQUIN EDWARDS BELLO & SAN JOSE DE LA ESTRELLA, LA GRANJA",JOAQUIN EDWARDS BELLO,SAN JOSE DE LA ESTRELLA,0,0,0,0,0,2
-70.6218858232905,-33.4554233703184,1624,942,2,REGION METROPOLITANA,NUNOA,"JOSE DOMINGO CANAS & FERNANDEZ CONCHA, NUNOA",JOSE DOMINGO CANAS,FERNANDEZ CONCHA,0,0,1,0,1,2
-70.6215173488846,-33.4392042683526,1625,943,2,REGION METROPOLITANA,PROVIDENCIA,"JOSE MANUEL INFANTE & ALFEREZ REAL, PROVIDENCIA",JOSE MANUEL INFANTE,ALFEREZ REAL,0,0,0,1,3,2
-70.6232816566632,-33.537835520917,1626,944,2,REGION METROPOLITANA,LA GRANJA,"455 SAN GREGORIO, LA GRANJA",SAN GREGORIO, ,455,0,0,0,2,2
-70.6221091155227,-33.4782727491298,1627,945,1,REGION METROPOLITANA,SAN JOAQUIN,"VICUNA MACKENNA & SANTA ELENA, MACUL",VICUNA MACKENNA,STA ELENA,0,0,0,0,1,1
-70.6235815371875,-33.5582043159285,1628,946,1,REGION METROPOLITANA,LA GRANJA,"SANTO TOMAS & JOAQUIN EDWARDS BELLO, LA PINTANA",STO TOMAS,JOAQUIN EDWARDS BELLO,0,0,1,0,0,1
-70.6215538391139,-33.4503053226356,1629,947,2,REGION METROPOLITANA,NUNOA,"SUCRE & SALVADOR, NUNOA",SUCRE,SALVADOR,0,0,1,1,0,2
-70.6214063726307,-33.4608766873287,1630,948,1,REGION METROPOLITANA,NUNOA,"GRECIA & SALVADOR, NUNOA",GRECIA,SALVADOR,0,0,0,0,1,1
-70.6244065422161,-33.6262936818748,1631,949,1,REGION METROPOLITANA,PUENTE ALTO,"QUITALMAHUE & CURACO DE VELEZ, PUENTE ALTO",QUITALMAHUE,CURACO DE VELEZ,0,0,1,0,0,1
-70.62081503453,-33.4527589445092,1632,950,1,REGION METROPOLITANA,NUNOA,"LINCOYAN & SALVADOR, NUNOA",LINCOYAN,SALVADOR,0,0,0,0,1,1
-70.6210098664907,-33.4634877284967,1633,951,1,REGION METROPOLITANA,NUNOA,"SALVADOR SUR & PLATON, NUNOA",SALVADOR SUR,PLATON,0,0,0,0,1,1
-70.6203615450605,-33.4288221525386,1634,952,1,REGION METROPOLITANA,PROVIDENCIA,"PROVIDENCIA & MANUEL MONTT, PROVIDENCIA",PROVIDENCIA,MANUEL MONTT,0,0,0,0,1,1
-70.6203043800306,-33.4262166015984,1635,953,1,REGION METROPOLITANA,PROVIDENCIA,"PEREZ VALENZUELA & GENERAL FLORES, PROVIDENCIA",PEREZ VALENZUELA,GRAL FLORES,0,0,0,0,1,0
-70.622291795677,-33.5336332133817,1636,954,1,REGION METROPOLITANA,LA GRANJA,"CARDENAL RAUL SILVA HENRIQUEZ & VALDIVIA, LA GRANJA",LA SERENA,VALDIVIA,0,0,0,0,2,0
-70.6226925312153,-33.5626303617999,1637,955,1,REGION METROPOLITANA,LA PINTANA,"GENERAL ARRIAGADA & JOAQUIN EDWARDS BELLO, LA PINTANA",GRAL ARRIAGADA,JOAQUIN EDWARDS BELLO,0,0,0,0,2,0
-70.6196946471316,-33.4337359373605,1638,956,2,REGION METROPOLITANA,PROVIDENCIA,"ELIODORO YANEZ & JOSE MIGUEL CLARO, PROVIDENCIA",ELIODORO YANEZ,JOSE MIGUEL CLARO,0,0,1,2,0,1
-70.6231134334536,-33.6263196833959,1639,957,1,REGION METROPOLITANA,PUENTE ALTO,"CURACO DE VELEZ & CHILOE, PUENTE ALTO",CURACO DE VELEZ,CHILOE,0,0,0,0,1,1
-70.6192122288887,-33.4303794022211,1640,958,1,REGION METROPOLITANA,PROVIDENCIA,"198 MANUEL MONTT, PROVIDENCIA",MANUEL MONTT, ,198,1,0,0,0,2
-70.6202268448494,-33.485550937749,1641,959,1,REGION METROPOLITANA,MACUL,"VICUNA MACKENNA & QUILIN, MACUL",VICUNA MACKENNA,QUILIN,0,0,0,0,1,1
-70.6229846557754,-33.6332706220471,1642,960,1,REGION METROPOLITANA,PUENTE ALTO,"3770 AGUAS ABAJO, PUENTE ALTO",AGUAS ABAJO, ,3770,1,0,0,0,1
-70.6186533206737,-33.4220265995415,1643,961,1,REGION METROPOLITANA,PROVIDENCIA,"LA CONCEPCION & SANTA MARIA, PROVIDENCIA",STA MARIA, ,1810,0,0,0,1,1
-70.6187239097262,-33.4280834857843,1644,962,1,REGION METROPOLITANA,PROVIDENCIA,"1410 PROVIDENCIA, PROVIDENCIA",PROVIDENCIA, ,1410,0,0,1,0,1
-70.6190961934897,-33.4533587186361,1645,963,1,REGION METROPOLITANA,NUNOA,"1115 IRARRAZAVAL, NUNOA",IRARRAZAVAL, ,1115,0,1,0,1,0
-70.6215153289561,-33.5847246142127,1646,964,1,REGION METROPOLITANA,LA PINTANA,"2861 GABRIELA, LA PINTANA",GABRIELA, ,2861,1,0,0,0,1
-70.6199310201445,-33.5143200783297,1647,965,1,REGION METROPOLITANA,SAN JOAQUIN,"HAYDN & LO OVALLE, SAN JOAQUIN",HAYDN,LO OVALLE,0,0,1,0,0,1
-70.6186279575297,-33.4474782936902,1648,966,1,REGION METROPOLITANA,PROVIDENCIA,"1786 JOSE MANUEL INFANTE, PROVIDENCIA",JOSE MANUEL INFANTE, ,1786,0,0,0,0,2
-70.6206654551646,-33.5622650416679,1649,967,1,REGION METROPOLITANA,LA PINTANA,"694 GENERAL ARRIAGADA, LA PINTANA",GRAL ARRIAGADA, ,694,0,0,0,1,1
-70.6202602072221,-33.5414502893422,1650,968,1,REGION METROPOLITANA,LA GRANJA,"AMERICO VESPUCIO & CARDENAL RAUL SILVA HENRIQUEZ, LA GRANJA",AMERICO VESPUCIO,LA SERENA,0,0,1,0,0,1
-70.6184350020214,-33.4467167838284,1651,969,1,REGION METROPOLITANA,PROVIDENCIA,"940 CAUPOLICAN, PROVIDENCIA",CAUPOLICAN, ,940,0,1,0,0,1
-70.6188064418672,-33.4709209576129,1652,970,1,REGION METROPOLITANA,NUNOA,"GUILLERMO MANN & CALLE 6, NUNOA",GUILLERMO MANN,CALLE 6,0,0,0,0,2,1
-70.6180823662596,-33.4408229201653,1653,971,1,REGION METROPOLITANA,PROVIDENCIA,"JOSE MIGUEL CLARO & ELENA BLANCO, PROVIDENCIA",JOSE MIGUEL CLARO,ELENA BLANCO,0,0,0,0,1,1
-70.6177257261868,-33.4229315249385,1654,972,1,REGION METROPOLITANA,PROVIDENCIA,"ANDRES BELLO & LA CONCEPCION, PROVIDENCIA",ANDRES BELLO,LA CONCEPCION,0,0,0,0,0,2
-70.6208667628017,-33.5928653029902,1655,973,1,REGION METROPOLITANA,LA PINTANA,"13855 LOS GINKOS, LA PINTANA",LOS GINKOS, ,13855,0,1,0,0,1
-70.6177396034917,-33.4328558612769,1656,974,1,REGION METROPOLITANA,PROVIDENCIA,"501 MANUEL MONTT, PROVIDENCIA",MANUEL MONTT, ,501,0,0,1,0,1
-70.619467009575,-33.5270237860805,1657,975,1,REGION METROPOLITANA,LA GRANJA,"LINARES & LOTA, LA GRANJA",LINARES,LOTA,0,0,0,0,1,1
-70.6182371856499,-33.4613786508949,1658,976,1,REGION METROPOLITANA,NUNOA,"GRECIA & LOS JAZMINES, NUNOA",GRECIA,LOS JAZMINES,0,0,1,0,0,1
-70.6178281437877,-33.4419579532496,1659,977,1,REGION METROPOLITANA,PROVIDENCIA,"JOSE MIGUEL CLARO & CLEMENTE FABRES, PROVIDENCIA",JOSE MIGUEL CLARO,CLEMENTE FABRES,0,0,1,0,1,0
